*Parameters
ProblemName RBWQN50A200C150W2MM_S6077
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 150
seed_num 6077
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
114 12 22 1.000 970 1110 20
115 9 24 1.000 1000 676 22
116 1 7 1.000 834 771 21
117 34 30 1.000 711 594 22
118 46 28 1.000 962 864 15
119 26 36 1.000 630 703 17
120 2 25 1.000 794 660 19
121 42 47 1.000 729 959 15
122 45 6 1.000 924 712 23
123 8 16 1.000 769 770 25
124 38 16 1.000 894 739 15
125 12 35 1.000 721 776 15
126 44 4 1.000 776 540 19
127 8 40 1.000 783 900 21
128 4 32 1.000 726 838 18
129 5 42 1.000 679 793 20
130 16 17 1.000 821 679 17
131 12 23 1.000 668 794 16
132 13 45 1.000 680 768 22
133 9 27 1.000 716 896 24
134 25 37 1.000 719 906 20
135 10 6 1.000 677 914 17
136 44 26 1.000 698 610 16
137 28 48 1.000 788 732 16
138 37 46 1.000 814 611 23
139 38 26 1.000 887 751 15
140 39 11 1.000 805 1116 21
141 48 37 1.000 835 949 19
142 38 22 1.000 968 1000 15
143 7 41 1.000 959 809 20
144 45 26 1.000 848 546 18
145 33 15 1.000 806 864 21
146 35 31 1.000 761 759 15
147 7 24 1.000 816 800 21
148 28 34 1.000 725 882 25
149 38 5 1.000 805 866 18
150 40 42 1.000 886 1005 23
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 9 48 42 2 99 93
2 9 23 33 7 254 259
3 23 10 64 6 193 171
4 9 30 27 4 144 226
5 30 5 49 3 136 168
6 23 49 56 3 192 155
7 49 45 83 10 166 37
8 45 44 75 6 97 157
9 49 50 55 5 79 46
10 23 16 65 12 143 110
11 10 13 31 5 146 141
12 50 28 69 10 147 88
13 9 14 45 1 227 176
14 45 42 33 5 152 207
15 28 21 17 1 214 195
16 5 27 12 1 126 109
17 13 4 23 2 204 197
18 42 46 44 8 104 113
19 44 7 39 5 99 136
20 50 22 26 3 219 127
21 10 17 40 2 251 119
22 14 20 75 12 145 134
23 45 1 21 1 175 249
24 21 47 48 3 158 224
25 17 39 37 7 146 225
26 39 43 44 5 98 255
27 10 35 38 6 122 64
28 35 19 36 5 233 263
29 43 2 53 9 154 217
30 14 18 94 9 86 189
31 4 15 52 2 152 194
32 44 34 48 5 65 147
33 22 6 57 1 140 135
34 16 29 34 7 203 236
35 50 8 64 11 49 47
36 50 33 29 5 86 129
37 8 26 62 6 88 108
38 20 32 86 8 172 54
39 13 31 23 4 208 119
40 13 11 22 1 148 221
41 46 36 73 9 38 175
42 5 41 69 9 227 198
43 5 38 5 1 274 131
44 35 25 45 8 160 147
45 42 12 31 1 129 179
46 29 3 43 3 135 122
47 28 24 19 1 200 202
48 47 37 58 9 184 164
49 27 40 51 6 181 165
50 48 9 68 7 99 173
51 23 9 49 7 189 150
52 10 23 56 11 210 170
53 30 23 18 2 266 249
54 5 23 25 5 243 198
55 49 10 42 7 244 73
56 45 10 56 10 129 54
57 44 10 36 4 212 99
58 50 49 49 10 160 160
59 16 50 46 8 229 57
60 13 30 54 2 128 173
61 28 5 33 5 125 82
62 14 5 44 6 106 219
63 42 5 54 9 218 172
64 21 45 48 8 198 235
65 27 5 7 1 136 228
66 4 5 45 9 188 72
67 46 27 66 13 172 205
68 7 49 31 3 151 258
69 22 23 51 1 167 101
70 17 27 56 11 129 206
71 20 42 37 7 225 239
72 1 48 50 9 62 172
73 47 20 67 2 160 155
74 39 46 55 4 155 126
75 43 46 59 6 144 163
76 35 20 67 2 57 82
77 19 43 34 3 69 188
78 2 44 34 3 77 212
79 18 16 47 7 105 220
80 15 30 78 5 161 180
81 34 9 38 3 158 254
82 6 22 53 5 80 154
83 29 43 22 2 152 225
84 8 17 51 3 141 132
85 33 48 62 7 108 93
86 26 35 55 9 46 187
87 32 23 52 7 227 179
88 31 42 89 12 114 204
89 11 21 48 3 152 128
90 36 8 59 9 61 139
91 41 17 36 5 196 205
92 38 23 30 2 240 189
93 25 4 57 7 191 77
94 12 46 47 5 163 141
95 3 35 42 4 172 177
96 24 4 52 2 139 51
97 37 45 74 13 218 105
98 40 4 31 5 115 262
99 27 32 43 9 137 201
100 9 25 66 4 52 171
101 37 26 44 7 82 153
102 8 39 45 1 68 236
103 7 34 51 6 161 183
104 26 20 84 6 45 157
105 11 29 58 4 107 201
106 10 44 40 7 135 153
107 49 6 60 5 53 161
108 33 4 56 4 164 152
109 50 31 48 9 215 138
110 11 37 40 1 208 211
111 32 38 42 8 186 180
112 3 1 32 1 165 207
113 27 8 39 6 113 215
114 6 9 18 3 102 134
115 16 45 66 10 52 188
116 29 26 65 2 215 171
117 23 14 64 6 66 222
118 11 3 46 1 196 185
119 18 30 21 4 103 167
120 44 23 59 5 137 93
121 41 38 69 3 84 136
122 35 36 39 4 137 143
123 18 34 48 5 153 203
124 34 20 58 2 184 67
125 36 18 45 1 116 184
126 14 35 45 6 190 146
127 20 23 31 4 139 123
128 41 18 20 3 257 235
129 38 36 46 3 176 165
130 26 14 75 3 146 104
131 1 30 37 7 211 239
132 5 11 30 5 255 265
133 3 15 51 5 75 161
134 20 19 84 8 144 50
135 45 39 30 5 214 262
136 44 27 37 1 124 233
137 32 46 74 5 27 142
138 17 43 39 8 133 111
139 22 31 36 5 244 155
140 33 18 44 4 70 180
141 23 43 35 1 218 93
142 15 31 51 8 51 147
143 24 29 48 4 111 132
144 41 44 37 1 120 89
145 16 13 58 7 177 209
146 7 46 11 2 231 204
147 34 2 60 7 218 86
148 11 4 40 6 239 163
149 20 30 39 7 203 159
150 2 23 55 5 152 128
151 13 21 55 6 180 75
152 31 1 40 2 199 82
153 5 34 47 4 78 64
154 42 4 47 2 148 67
155 41 50 33 6 200 192
156 15 33 53 2 115 111
157 22 26 59 6 206 128
158 13 10 67 10 126 164
159 9 3 33 4 228 134
160 11 47 26 5 202 236
161 50 41 50 6 157 211
162 34 18 59 11 126 45
163 32 21 42 3 158 216
164 4 40 66 8 166 144
165 1 23 11 1 154 210
166 1 9 59 7 94 148
167 33 37 60 2 134 126
168 21 46 68 1 211 171
169 32 50 40 7 206 118
170 42 48 47 5 85 173
171 41 34 59 1 190 132
172 14 7 54 7 126 101
173 25 14 52 10 213 92
174 17 29 50 3 178 108
175 16 39 18 2 157 286
176 35 10 34 6 259 121
177 36 43 62 11 223 101
178 4 24 36 2 241 203
179 17 2 31 4 165 229
180 12 1 61 10 121 150
181 46 13 37 4 146 165
182 19 34 40 6 225 206
183 33 15 68 5 69 133
184 17 24 75 8 90 125
185 43 24 37 5 132 202
186 30 11 18 4 242 160
187 18 35 48 1 155 89
188 40 25 51 8 166 104
189 3 34 28 3 84 143
190 45 18 42 4 242 216
191 34 37 11 2 103 226
192 49 38 49 1 174 139
193 13 3 56 11 230 189
194 3 42 25 3 93 128
195 7 30 58 10 196 81
196 37 47 30 6 126 268
197 11 30 32 6 216 162
198 37 13 20 2 150 274
199 34 23 62 10 143 65
200 2 37 42 5 216 110
