*Parameters
ProblemName RBWQN30A120C90W2MM_S1943
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 30
num_arcs 120
num_commodities 90
seed_num 1943
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
49 10 24 1.000 624 742 25
50 15 7 1.000 618 673 22
51 6 11 1.000 785 751 15
52 6 5 1.000 803 751 17
53 29 11 1.000 846 645 19
54 27 9 1.000 960 618 23
55 4 27 1.000 899 872 20
56 12 30 1.000 691 595 16
57 29 26 1.000 949 681 25
58 16 8 1.000 769 756 23
59 21 5 1.000 793 534 18
60 26 19 1.000 679 828 24
61 9 19 1.000 577 720 25
62 5 10 1.000 782 747 19
63 22 24 1.000 563 638 19
64 9 4 1.000 738 746 23
65 8 7 1.000 462 710 22
66 28 5 1.000 778 758 19
67 24 25 1.000 753 771 23
68 17 20 1.000 608 710 23
69 30 15 1.000 972 701 15
70 13 14 1.000 718 631 21
71 17 22 1.000 790 622 19
72 9 13 1.000 813 443 16
73 7 6 1.000 674 904 16
74 16 6 1.000 643 935 17
75 14 29 1.000 704 904 23
76 23 3 1.000 647 781 19
77 24 22 1.000 834 848 24
78 16 9 1.000 835 466 25
79 10 15 1.000 552 566 16
80 14 13 1.000 658 945 25
81 23 28 1.000 751 615 20
82 2 19 1.000 651 569 17
83 6 28 1.000 715 895 23
84 27 29 1.000 823 749 17
85 21 11 1.000 558 765 15
86 26 17 1.000 533 802 23
87 21 17 1.000 413 715 15
88 26 15 1.000 576 827 24
89 25 7 1.000 743 522 20
90 2 15 1.000 585 642 25
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 7 8 56 2 127 184
2 8 19 53 7 66 100
3 7 9 43 6 216 140
4 7 13 46 2 228 123
5 19 20 62 6 66 209
6 8 1 16 3 100 247
7 20 17 23 1 243 230
8 13 29 22 2 230 215
9 9 26 40 7 181 115
10 9 15 45 8 104 145
11 8 22 49 3 138 66
12 17 2 27 2 127 249
13 2 4 54 6 156 68
14 2 10 71 4 220 115
15 17 14 24 3 187 163
16 13 6 35 6 181 141
17 6 24 77 6 209 199
18 26 5 60 8 60 51
19 17 12 53 10 50 59
20 8 3 43 4 237 232
21 12 25 29 5 205 253
22 10 21 40 2 230 174
23 24 27 25 1 104 254
24 1 18 19 4 264 141
25 22 11 47 7 143 183
26 15 28 72 14 202 107
27 15 23 43 2 209 76
28 5 30 26 2 116 248
29 1 16 42 7 133 138
30 8 7 37 6 254 113
31 19 7 52 9 223 176
32 9 8 58 8 187 58
33 13 9 21 4 114 214
34 20 7 20 3 145 266
35 1 19 29 1 250 214
36 17 20 42 1 182 74
37 29 1 48 7 225 90
38 26 19 48 3 107 179
39 15 17 73 7 44 135
40 22 15 54 1 59 241
41 2 17 15 1 128 226
42 4 26 45 4 109 190
43 10 13 64 4 69 49
44 14 15 65 6 76 222
45 6 13 27 4 178 155
46 24 8 20 1 261 131
47 5 15 32 3 156 94
48 12 7 66 2 83 160
49 3 2 44 6 242 238
50 25 15 56 10 119 92
51 21 22 75 9 53 110
52 27 1 22 1 212 150
53 18 19 24 3 151 225
54 11 7 32 2 122 79
55 28 13 30 6 95 157
56 23 26 76 13 214 24
57 30 24 84 6 137 172
58 16 28 62 7 228 189
59 29 19 77 12 63 160
60 29 11 54 8 84 217
61 22 5 17 2 220 227
62 20 29 51 7 184 206
63 23 17 53 7 172 240
64 18 22 58 11 233 184
65 18 7 59 2 77 154
66 18 4 27 3 238 280
67 25 17 49 10 106 99
68 8 29 49 2 204 144
69 2 13 44 3 150 245
70 3 4 17 2 285 264
71 11 3 27 3 86 127
72 25 5 27 1 268 151
73 4 6 39 8 180 109
74 8 30 77 10 133 51
75 21 9 20 3 248 183
76 13 27 47 8 187 247
77 14 4 29 5 110 188
78 5 14 65 6 101 65
79 11 30 54 9 232 130
80 2 24 61 7 39 155
81 17 18 12 1 219 231
82 1 23 75 6 206 181
83 2 28 49 4 106 239
84 17 25 34 6 130 262
85 12 24 57 6 144 45
86 3 29 35 2 141 235
87 11 8 41 2 227 183
88 27 20 46 6 194 179
89 22 20 92 12 6 189
90 23 19 43 7 192 178
91 5 3 44 7 60 148
92 23 10 60 11 133 152
93 15 9 78 13 63 157
94 13 25 35 7 188 258
95 13 16 42 6 98 190
96 7 17 46 5 165 118
97 11 28 37 3 141 129
98 29 30 63 9 205 163
99 10 27 24 2 211 116
100 16 21 34 2 73 76
101 12 13 27 6 183 173
102 8 25 21 3 114 178
103 13 20 83 10 48 61
104 22 8 83 4 82 70
105 22 1 71 8 120 193
106 3 18 23 4 246 194
107 19 8 12 2 282 100
108 20 15 62 1 102 91
109 28 30 44 2 142 154
110 1 28 44 7 193 171
111 8 10 11 2 209 136
112 19 25 27 5 100 164
113 19 16 41 6 202 223
114 25 19 40 5 249 245
115 5 25 55 2 143 222
116 20 11 58 2 171 166
117 16 8 31 4 145 77
118 10 25 35 4 234 156
119 22 16 46 6 159 202
120 9 5 53 6 172 123
