*Parameters
ProblemName RBWQN50A150C150W2MM_S3118
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 150
num_commodities 150
seed_num 3118
arc_span 1
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
73 18 45 1.000 822 828 16
74 39 17 1.000 915 911 22
75 11 31 1.000 700 859 25
76 30 42 1.000 713 844 25
77 23 8 1.000 972 926 25
78 2 23 1.000 847 941 23
79 33 24 1.000 870 886 18
80 11 42 1.000 677 910 20
81 15 24 1.000 627 1066 18
82 22 33 1.000 870 1138 15
83 7 10 1.000 747 809 18
84 34 1 1.000 881 647 22
85 39 1 1.000 857 816 17
86 21 41 1.000 734 792 24
87 7 31 1.000 845 767 21
88 49 41 1.000 1093 727 18
89 12 43 1.000 840 829 17
90 7 11 1.000 1176 963 21
91 24 4 1.000 930 680 15
92 15 12 1.000 583 1117 25
93 35 5 1.000 913 1061 24
94 3 10 1.000 785 740 21
95 26 21 1.000 666 873 23
96 19 28 1.000 856 699 16
97 33 2 1.000 727 639 23
98 17 39 1.000 882 772 19
99 21 20 1.000 835 996 19
100 30 10 1.000 647 933 19
101 2 42 1.000 699 607 18
102 34 26 1.000 735 973 15
103 48 8 1.000 794 831 19
104 47 24 1.000 637 926 16
105 31 39 1.000 901 843 16
106 11 32 1.000 655 1106 18
107 10 24 1.000 845 1165 23
108 22 21 1.000 981 937 16
109 21 7 1.000 844 823 16
110 19 31 1.000 853 776 16
111 39 7 1.000 890 940 17
112 38 7 1.000 745 781 16
113 18 19 1.000 748 956 16
114 16 41 1.000 140 200 18
115 13 31 1.000 663 884 22
116 43 6 1.000 708 853 20
117 47 31 1.000 729 807 24
118 19 44 1.000 881 813 24
119 20 11 1.000 1088 1184 21
120 25 32 1.000 909 649 22
121 6 16 1.000 646 823 17
122 22 27 1.000 1375 1224 21
123 11 47 1.000 901 610 22
124 41 18 1.000 1069 1186 16
125 1 48 1.000 829 856 20
126 40 50 1.000 916 783 19
127 6 10 1.000 701 825 18
128 48 39 1.000 720 643 22
129 36 23 1.000 647 513 21
130 7 23 1.000 642 729 25
131 31 35 1.000 1097 1213 19
132 17 48 1.000 838 749 22
133 27 5 1.000 79 99 17
134 34 15 1.000 881 677 17
135 30 20 1.000 978 803 22
136 12 1 1.000 737 581 17
137 49 12 1.000 1108 1014 16
138 11 16 1.000 815 680 20
139 19 42 1.000 860 619 22
140 22 17 1.000 999 1004 18
141 6 18 1.000 864 1184 15
142 7 14 1.000 689 897 15
143 15 2 1.000 698 594 23
144 41 32 1.000 570 877 19
145 20 9 1.000 1022 1106 19
146 43 4 1.000 964 749 23
147 29 32 1.000 610 924 22
148 48 22 1.000 838 695 22
149 26 50 1.000 935 862 25
150 43 33 1.000 824 799 21
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 2 3 20 1 228 172
2 3 36 70 7 202 190
3 36 42 94 9 72 45
4 2 41 58 7 105 83
5 36 30 23 4 81 279
6 30 45 51 3 124 200
7 45 28 46 3 189 84
8 2 23 74 2 116 43
9 42 46 66 4 225 79
10 41 48 49 3 219 152
11 41 33 61 7 168 79
12 3 25 35 4 145 109
13 3 47 55 7 178 56
14 36 21 62 3 82 176
15 33 5 75 3 185 145
16 28 14 23 5 138 131
17 3 6 48 5 69 151
18 28 32 56 6 153 50
19 30 17 68 8 107 133
20 6 34 25 4 116 119
21 28 39 58 10 84 159
22 28 31 22 4 97 250
23 5 13 34 3 158 162
24 17 15 52 3 171 168
25 2 44 43 2 153 254
26 14 4 75 13 188 178
27 32 19 16 3 94 231
28 41 40 58 10 141 82
29 32 37 93 5 146 177
30 48 24 20 2 112 192
31 28 49 71 9 55 178
32 25 20 62 5 127 148
33 6 38 75 5 29 214
34 28 8 53 4 206 194
35 15 50 41 2 243 125
36 14 10 56 8 58 144
37 32 16 96 4 59 21
38 40 9 13 3 239 158
39 8 11 32 2 121 249
40 5 12 37 4 221 70
41 11 22 5 1 213 296
42 22 35 17 4 183 263
43 14 27 27 5 170 256
44 48 29 17 1 152 143
45 28 7 34 4 147 141
46 20 43 64 2 109 217
47 24 18 31 4 259 244
48 41 1 82 2 76 45
49 45 26 43 4 224 70
50 3 2 59 6 181 233
51 36 3 89 12 79 107
52 42 2 51 7 64 87
53 41 42 73 14 80 168
54 30 42 79 12 207 28
55 45 41 33 7 190 198
56 28 2 50 8 208 150
57 23 3 19 4 113 186
58 46 28 48 9 188 179
59 48 2 63 11 42 51
60 33 23 41 1 110 107
61 25 3 59 3 103 53
62 47 28 58 3 77 113
63 21 48 61 11 237 176
64 5 33 82 6 192 24
65 14 3 53 2 126 131
66 6 42 53 4 153 181
67 32 5 18 4 141 204
68 17 30 64 5 57 213
69 34 46 44 5 70 68
70 39 30 45 1 182 118
71 31 28 26 4 266 225
72 13 48 85 10 49 101
73 15 46 66 7 43 63
74 44 48 20 4 87 217
75 4 34 37 3 163 121
76 19 13 50 3 192 83
77 40 3 17 3 179 207
78 37 34 74 13 123 70
79 24 13 69 11 147 198
80 49 39 35 3 140 73
81 20 3 40 2 138 226
82 38 32 79 9 46 161
83 8 3 31 3 90 96
84 50 2 84 12 167 121
85 10 4 37 6 82 186
86 16 41 37 2 140 200
87 9 39 24 2 131 155
88 11 42 63 11 86 155
89 12 14 29 5 88 124
90 22 16 22 2 278 109
91 35 19 53 2 119 88
92 27 5 37 3 79 99
93 29 33 47 2 81 110
94 7 48 53 3 58 183
95 43 44 35 6 147 197
96 18 8 38 5 87 86
97 1 2 16 2 122 134
98 26 3 78 3 120 191
99 42 17 62 1 75 87
100 21 50 59 10 213 99
101 2 21 78 4 116 111
102 32 42 92 13 43 52
103 34 41 48 5 75 128
104 6 49 76 7 90 30
105 48 6 25 5 106 254
106 17 31 74 4 84 59
107 3 29 26 5 213 192
108 35 49 45 8 104 106
109 12 15 77 14 108 106
110 12 36 55 10 199 113
111 6 10 52 8 86 213
112 28 21 66 4 189 226
113 39 10 32 4 217 119
114 24 43 62 5 222 222
115 5 49 47 9 228 253
116 47 2 80 14 90 215
117 7 21 29 3 184 107
118 19 3 56 4 172 233
119 33 28 43 7 197 123
120 10 7 56 2 54 171
121 29 12 73 6 60 175
122 6 36 42 3 203 83
123 7 1 33 3 71 140
124 29 45 50 10 101 250
125 2 22 67 3 118 209
126 5 44 42 5 107 158
127 48 19 39 3 150 70
128 11 32 50 8 83 60
129 15 45 57 9 222 110
130 40 38 54 7 78 208
131 46 6 54 3 130 169
132 24 12 21 3 236 85
133 21 38 34 3 182 267
134 45 2 29 2 139 140
135 29 50 33 6 149 239
136 38 5 46 3 106 165
137 45 25 43 4 203 107
138 50 8 55 9 162 177
139 47 25 61 11 148 188
140 50 43 62 4 122 171
141 18 27 24 3 249 272
142 38 39 52 9 106 83
143 36 47 41 3 232 64
144 36 15 69 6 125 222
145 43 48 25 1 213 129
146 47 4 57 10 54 122
147 50 13 21 1 187 231
148 18 37 71 3 170 153
149 38 26 45 3 196 215
150 21 25 35 2 216 267
