*Parameters
ProblemName RBWQN80A320C240W2MM_S8411
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 80
num_arcs 320
num_commodities 240
seed_num 8411
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
135 75 14 1.000 767 947 20
136 78 15 1.000 950 859 19
137 66 47 1.000 660 800 21
138 42 3 1.000 865 670 25
139 73 3 1.000 818 818 23
140 64 5 1.000 958 767 15
141 75 18 1.000 707 871 20
142 67 33 1.000 688 890 18
143 79 59 1.000 693 939 23
144 50 80 1.000 761 801 22
145 56 18 1.000 515 871 22
146 18 50 1.000 950 833 20
147 22 27 1.000 847 848 17
148 73 23 1.000 846 843 25
149 7 79 1.000 1053 752 17
150 4 66 1.000 470 720 16
151 3 24 1.000 865 742 25
152 80 33 1.000 882 770 16
153 3 43 1.000 702 834 18
154 48 75 1.000 847 699 24
155 47 70 1.000 910 762 15
156 38 67 1.000 831 714 23
157 45 56 1.000 646 602 21
158 20 52 1.000 879 551 19
159 24 29 1.000 857 947 25
160 7 14 1.000 780 1000 18
161 26 38 1.000 841 1019 24
162 14 27 1.000 750 878 19
163 62 25 1.000 587 712 25
164 54 17 1.000 1080 977 16
165 32 5 1.000 584 762 15
166 40 39 1.000 720 932 24
167 71 2 1.000 735 791 20
168 54 79 1.000 954 1108 21
169 78 66 1.000 650 777 21
170 25 45 1.000 617 848 15
171 6 53 1.000 819 650 15
172 1 36 1.000 960 845 24
173 11 57 1.000 745 826 19
174 56 33 1.000 799 759 21
175 65 60 1.000 628 964 19
176 36 4 1.000 896 910 20
177 64 61 1.000 844 869 17
178 28 73 1.000 845 702 19
179 40 69 1.000 751 886 21
180 3 49 1.000 867 909 21
181 45 49 1.000 727 612 16
182 49 14 1.000 807 904 18
183 32 41 1.000 735 758 16
184 41 62 1.000 706 662 17
185 80 16 1.000 818 857 20
186 5 77 1.000 1030 1059 25
187 33 8 1.000 775 1002 25
188 10 64 1.000 940 618 22
189 59 45 1.000 530 793 18
190 78 22 1.000 1126 1063 25
191 77 13 1.000 742 830 21
192 4 37 1.000 895 855 21
193 3 22 1.000 1026 1045 24
194 28 71 1.000 980 949 24
195 17 78 1.000 544 744 22
196 70 11 1.000 781 829 25
197 75 7 1.000 605 860 19
198 30 27 1.000 793 1002 22
199 3 12 1.000 711 788 19
200 12 63 1.000 942 591 15
201 67 6 1.000 1013 728 21
202 40 33 1.000 782 964 25
203 3 31 1.000 930 856 15
204 41 47 1.000 409 800 15
205 2 55 1.000 666 839 23
206 18 11 1.000 724 899 24
207 6 59 1.000 495 595 15
208 51 53 1.000 652 875 16
209 11 16 1.000 808 829 18
210 42 33 1.000 751 789 25
211 2 54 1.000 662 708 18
212 80 9 1.000 850 841 23
213 63 26 1.000 1029 862 15
214 8 34 1.000 1151 1409 24
215 54 2 1.000 1011 1000 21
216 71 72 1.000 866 715 15
217 55 74 1.000 860 921 21
218 8 27 1.000 1087 1042 18
219 23 68 1.000 774 909 15
220 45 55 1.000 802 629 22
221 79 70 1.000 835 894 17
222 7 28 1.000 1047 1126 25
223 61 8 1.000 825 780 15
224 8 67 1.000 1065 1149 22
225 1 73 1.000 682 600 17
226 48 22 1.000 835 1206 25
227 14 55 1.000 997 612 20
228 57 47 1.000 586 699 22
229 27 79 1.000 1004 813 24
230 6 45 1.000 835 571 17
231 11 35 1.000 633 737 15
232 8 48 1.000 1215 887 25
233 54 18 1.000 961 940 18
234 68 51 1.000 650 604 21
235 37 46 1.000 760 732 19
236 38 3 1.000 775 817 24
237 78 5 1.000 814 792 22
238 53 64 1.000 715 895 20
239 61 32 1.000 803 1031 22
240 73 53 1.000 719 885 17
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 52 12 74 5 157 99
2 12 10 26 4 198 83
3 10 59 37 6 261 73
4 12 62 45 1 144 172
5 62 4 45 4 184 194
6 59 66 78 12 127 98
7 12 51 54 9 58 245
8 62 76 53 4 63 94
9 62 57 18 1 137 257
10 66 73 52 9 147 150
11 76 45 38 3 128 178
12 57 75 27 4 137 180
13 45 53 33 7 137 87
14 12 56 64 6 210 176
15 57 68 12 3 267 183
16 75 19 23 3 112 258
17 73 7 41 3 138 252
18 19 44 33 4 157 193
19 51 78 14 1 171 128
20 78 9 72 1 37 219
21 19 49 50 4 235 147
22 75 3 40 6 258 174
23 76 17 25 5 185 115
24 3 43 41 6 115 195
25 43 23 68 10 219 171
26 56 71 86 9 207 175
27 51 58 47 8 111 238
28 4 2 41 8 107 247
29 57 77 67 3 84 211
30 49 60 33 3 159 258
31 73 21 60 7 153 61
32 68 13 77 4 44 124
33 58 61 45 6 107 137
34 45 1 29 2 77 131
35 58 29 52 6 238 176
36 56 8 57 6 143 68
37 21 37 17 2 287 288
38 76 42 49 1 64 110
39 57 28 45 5 116 142
40 51 32 15 1 256 134
41 42 74 73 10 201 174
42 56 70 46 4 72 83
43 75 63 61 2 190 210
44 59 80 77 10 92 29
45 23 35 61 9 146 49
46 4 55 54 7 107 96
47 43 5 65 6 151 201
48 80 18 32 4 76 125
49 12 24 26 4 110 249
50 52 14 32 1 229 193
51 56 30 41 1 203 94
52 28 48 40 7 238 134
53 76 72 65 4 96 166
54 5 65 36 6 127 223
55 52 54 45 6 99 94
56 53 69 58 7 126 62
57 56 15 57 10 152 86
58 78 40 35 4 222 202
59 43 67 47 5 135 129
60 23 34 41 6 228 232
61 37 39 77 9 100 57
62 23 50 63 11 146 181
63 60 26 52 10 100 189
64 57 22 52 9 229 145
65 12 11 13 3 110 95
66 51 47 69 7 61 86
67 17 33 53 9 92 120
68 1 64 21 1 196 179
69 49 20 22 4 260 231
70 72 27 40 2 106 73
71 57 25 77 3 42 180
72 71 79 71 1 215 77
73 74 38 52 2 246 121
74 10 41 59 10 99 141
75 19 31 58 5 146 130
76 73 36 30 5 238 231
77 62 6 56 10 167 159
78 45 16 58 9 166 140
79 6 46 50 7 248 216
80 12 52 34 3 208 146
81 10 12 30 5 84 115
82 59 10 77 3 139 171
83 62 10 55 10 110 67
84 4 59 55 6 73 124
85 66 59 82 15 97 61
86 51 4 66 9 48 217
87 76 66 87 16 53 161
88 57 66 72 5 135 127
89 73 59 66 12 142 231
90 45 76 23 3 158 152
91 75 76 7 1 224 284
92 53 59 36 7 83 115
93 56 73 66 12 59 183
94 68 76 11 3 277 108
95 19 53 29 1 147 166
96 7 19 71 4 205 115
97 44 57 41 3 104 191
98 78 57 68 11 180 194
99 9 73 25 4 103 120
100 49 75 36 4 73 201
101 3 4 17 4 172 218
102 17 12 60 11 187 143
103 43 76 35 3 249 200
104 23 17 17 3 175 207
105 71 59 57 11 159 105
106 58 7 57 11 120 157
107 2 62 87 12 148 110
108 77 73 39 5 82 98
109 60 76 47 5 223 240
110 21 52 20 4 204 134
111 13 68 41 1 117 256
112 61 60 30 6 107 172
113 1 66 81 2 56 67
114 29 45 31 2 253 250
115 8 61 33 2 253 120
116 37 56 21 4 205 160
117 42 58 57 4 196 189
118 28 49 67 3 192 80
119 32 76 56 4 96 142
120 74 12 40 8 96 120
121 70 17 52 5 185 161
122 63 43 52 6 186 161
123 80 61 20 4 228 210
124 35 45 62 12 102 231
125 55 1 59 3 149 48
126 5 37 32 2 221 209
127 18 4 51 5 237 250
128 24 78 39 2 201 93
129 14 53 12 2 137 253
130 30 56 80 15 184 148
131 48 78 70 11 145 97
132 72 43 54 7 225 99
133 65 59 41 5 149 215
134 54 3 24 3 174 181
135 69 14 36 4 103 107
136 15 1 37 2 209 83
137 40 66 62 9 39 127
138 67 24 47 4 83 118
139 34 15 53 3 175 159
140 39 19 36 4 236 195
141 50 9 22 4 129 165
142 26 17 37 7 75 129
143 22 51 36 6 212 182
144 11 70 42 6 169 90
145 47 19 56 7 192 224
146 33 42 80 4 176 131
147 64 4 13 3 284 121
148 20 40 25 3 97 132
149 27 48 84 16 99 202
150 25 78 54 10 62 61
151 79 29 57 6 56 201
152 38 18 81 6 130 191
153 41 61 59 9 54 157
154 31 48 50 4 143 242
155 36 49 70 4 159 179
156 6 2 49 1 91 83
157 16 38 37 2 171 246
158 46 18 30 1 96 192
159 58 43 48 4 104 166
160 4 49 50 6 183 203
161 2 3 67 7 106 60
162 30 33 17 2 238 278
163 52 70 58 5 147 117
164 56 23 61 5 68 226
165 33 11 55 3 210 197
166 15 52 54 9 230 144
167 23 33 49 5 249 240
168 55 51 49 4 252 102
169 6 50 19 4 146 148
170 49 77 25 4 228 234
171 65 38 62 8 169 118
172 49 54 40 4 194 218
173 38 29 64 12 170 127
174 69 62 59 12 109 211
175 42 12 75 10 95 130
176 34 56 15 2 283 241
177 39 76 58 2 74 111
178 55 3 38 3 112 107
179 66 78 60 6 180 216
180 23 66 68 8 113 74
181 4 43 29 3 152 250
182 71 35 50 1 215 224
183 76 58 21 3 233 253
184 15 25 47 3 230 118
185 73 51 28 1 167 193
186 18 71 69 12 140 230
187 20 30 54 5 213 85
188 1 7 49 7 144 175
189 12 5 28 3 179 124
190 34 47 48 1 83 152
191 64 54 69 8 105 107
192 76 20 41 6 178 81
193 24 80 29 1 78 197
194 57 11 42 2 250 182
195 22 23 64 6 150 123
196 62 59 26 4 132 176
197 79 49 55 5 82 205
198 16 11 41 2 127 253
199 41 20 47 3 153 85
200 6 5 37 1 171 150
201 77 79 89 5 35 179
202 45 58 80 10 169 42
203 13 52 68 10 45 114
204 59 56 27 2 122 197
205 57 17 20 3 283 210
206 18 75 72 13 125 71
207 47 46 48 3 111 102
208 32 54 44 2 214 100
209 3 7 65 4 184 209
210 67 25 67 2 33 61
211 65 13 60 8 169 136
212 7 42 41 4 176 250
213 72 54 79 6 120 64
214 37 36 70 7 137 86
215 49 19 34 4 251 97
216 56 42 54 6 209 240
217 56 18 72 11 95 128
218 33 67 36 3 239 262
219 11 43 51 9 78 153
220 63 32 23 3 144 249
221 41 26 27 2 184 223
222 57 59 33 6 109 140
223 31 10 79 15 184 54
224 29 73 53 4 86 116
225 15 72 47 8 209 168
226 41 76 16 1 131 229
227 11 58 55 2 71 72
228 24 42 57 8 119 119
229 38 77 33 3 183 204
230 34 43 46 1 201 69
231 41 48 60 2 124 154
232 50 18 51 2 188 211
233 2 10 44 4 207 114
234 20 2 52 6 104 217
235 15 74 48 3 152 74
236 46 56 65 11 235 166
237 45 48 96 12 173 6
238 14 46 63 3 215 130
239 48 51 77 7 149 45
240 6 22 38 5 80 257
241 71 65 59 1 192 116
242 53 23 9 1 123 202
243 45 21 18 3 111 96
244 68 67 47 7 64 125
245 30 8 24 4 187 247
246 52 55 27 5 165 86
247 18 79 88 14 122 55
248 40 51 53 8 151 244
249 80 13 43 6 158 194
250 48 35 58 6 212 57
251 20 64 52 8 193 134
252 34 45 41 3 148 97
253 30 54 45 9 230 98
254 78 51 32 2 140 119
255 34 75 46 7 195 73
256 11 60 48 4 145 141
257 50 71 39 4 238 195
258 19 63 30 1 205 141
259 25 48 55 6 49 161
260 67 19 79 2 27 47
261 4 27 77 5 218 28
262 2 69 52 3 163 125
263 43 73 35 6 206 232
264 42 11 82 2 138 149
265 60 64 26 2 209 277
266 16 47 8 1 162 208
267 6 18 81 3 217 127
268 62 7 68 2 192 58
269 20 73 38 4 93 231
270 77 76 75 9 134 170
271 48 46 24 2 277 180
272 17 46 44 6 68 169
273 57 1 67 9 76 55
274 1 39 60 3 163 146
275 62 55 38 5 215 194
276 71 67 28 2 213 129
277 38 6 61 3 85 97
278 20 45 55 4 159 111
279 46 50 85 5 173 140
280 27 70 25 2 260 139
281 14 12 28 2 174 145
282 59 8 59 3 158 172
283 32 2 49 9 211 58
284 75 24 55 1 139 222
285 29 16 64 7 197 185
286 17 42 19 4 229 191
287 17 68 49 9 216 175
288 13 38 22 4 150 283
289 17 60 18 3 208 209
290 41 51 19 3 154 208
291 43 24 27 6 180 82
292 63 30 11 2 242 165
293 13 45 77 12 26 78
294 25 14 44 8 108 259
295 61 67 91 2 160 104
296 37 46 58 4 79 127
297 72 46 60 8 112 69
298 1 35 64 6 169 154
299 31 75 52 7 68 211
300 45 39 58 9 57 142
301 17 69 76 10 23 29
302 76 1 59 11 96 202
303 19 33 43 2 235 168
304 32 64 11 2 122 165
305 45 51 47 3 239 155
306 69 1 62 10 221 112
307 50 27 35 7 72 161
308 58 2 73 6 194 70
309 21 35 55 4 53 162
310 34 33 65 3 95 110
311 4 24 47 7 123 157
312 59 43 76 11 50 77
313 36 18 28 3 186 133
314 69 73 57 10 100 96
315 76 13 64 9 134 192
316 14 30 25 1 208 173
317 30 1 70 6 103 209
318 28 46 41 8 219 154
319 70 73 12 3 144 108
320 39 70 58 11 220 160
