*Parameters
ProblemName RBWQN30A120C90W2MM_S8405
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 30
num_arcs 120
num_commodities 90
seed_num 8405
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
50 4 2 1.000 664 475 17
51 19 12 1.000 695 650 16
52 6 8 1.000 577 875 19
53 1 10 1.000 888 787 16
54 27 12 1.000 671 605 15
55 11 10 1.000 1083 683 15
56 22 21 1.000 644 598 24
57 1 25 1.000 817 1004 25
58 30 16 1.000 777 866 21
59 30 23 1.000 774 951 22
60 1 28 1.000 769 715 23
61 24 2 1.000 876 691 19
62 2 16 1.000 547 773 16
63 27 2 1.000 705 693 19
64 16 6 1.000 693 548 24
65 10 26 1.000 775 717 24
66 9 4 1.000 658 893 17
67 19 1 1.000 714 788 20
68 19 18 1.000 568 761 16
69 15 12 1.000 591 638 16
70 8 13 1.000 645 709 22
71 30 1 1.000 668 917 21
72 21 25 1.000 1011 975 25
73 18 15 1.000 960 770 21
74 11 7 1.000 1053 770 24
75 6 29 1.000 518 710 15
76 8 28 1.000 559 802 17
77 30 2 1.000 817 711 17
78 20 5 1.000 895 613 15
79 8 29 1.000 744 738 25
80 4 17 1.000 456 705 15
81 24 7 1.000 987 670 18
82 9 8 1.000 852 575 20
83 17 9 1.000 769 860 25
84 6 18 1.000 525 716 15
85 2 12 1.000 711 525 24
86 2 14 1.000 704 781 21
87 3 18 1.000 719 637 20
88 30 11 1.000 731 737 17
89 26 11 1.000 721 640 15
90 4 16 1.000 629 746 16
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 6 3 52 9 107 136
2 6 26 15 1 155 183
3 3 17 55 9 142 84
4 17 5 59 4 169 84
5 26 16 53 10 209 82
6 17 21 46 7 178 77
7 21 4 34 6 226 145
8 16 28 85 7 185 44
9 3 9 75 2 91 66
10 3 19 67 7 63 207
11 4 15 33 1 95 86
12 28 1 85 4 203 55
13 28 2 75 12 150 44
14 9 13 56 5 192 86
15 16 8 76 14 46 59
16 28 14 74 6 177 142
17 2 27 32 3 108 187
18 4 20 62 9 93 229
19 16 10 57 9 185 103
20 1 18 68 6 78 153
21 9 29 27 5 143 158
22 5 7 25 5 245 128
23 26 23 57 6 242 172
24 19 24 8 2 146 283
25 1 30 55 3 67 214
26 15 25 57 8 167 169
27 28 12 72 9 165 95
28 15 11 79 15 107 35
29 18 22 42 9 233 219
30 3 6 37 6 169 237
31 26 3 31 6 141 207
32 17 3 60 8 213 167
33 5 17 65 7 51 172
34 16 3 47 2 219 191
35 21 26 11 2 287 254
36 4 26 48 8 82 67
37 28 6 42 6 223 89
38 9 21 89 8 38 101
39 19 26 54 6 85 196
40 15 21 77 14 112 36
41 1 6 48 9 180 140
42 2 3 63 8 56 159
43 13 5 59 11 238 155
44 8 26 84 12 64 128
45 14 1 43 4 151 222
46 27 6 45 1 241 220
47 20 17 42 4 161 139
48 10 8 63 7 209 76
49 18 28 61 4 180 147
50 29 14 27 1 225 210
51 7 5 15 2 148 291
52 23 3 54 9 159 191
53 24 21 47 8 196 87
54 30 24 35 7 119 240
55 25 27 31 4 269 237
56 12 1 44 8 97 244
57 11 16 74 8 126 182
58 22 17 41 5 87 238
59 3 18 48 1 129 203
60 6 18 33 5 114 185
61 27 8 36 5 209 144
62 22 6 52 2 247 141
63 5 13 39 5 213 134
64 22 4 47 2 101 163
65 16 29 66 7 114 179
66 2 6 43 5 175 159
67 23 30 72 2 47 190
68 4 30 35 6 238 92
69 18 13 37 4 260 179
70 28 15 53 5 249 241
71 3 23 48 5 239 207
72 20 27 64 6 231 115
73 12 13 30 5 252 220
74 23 5 44 6 191 87
75 15 24 32 1 98 166
76 14 6 53 4 141 171
77 29 13 16 2 280 95
78 25 23 15 2 199 259
79 12 2 35 6 225 193
80 24 2 30 6 158 78
81 2 17 67 12 176 233
82 29 3 64 12 99 209
83 28 27 79 13 99 146
84 6 22 38 1 170 168
85 16 30 57 9 223 54
86 26 4 65 4 148 158
87 14 7 19 2 134 278
88 30 12 42 7 100 212
89 30 11 37 7 196 225
90 8 17 54 9 55 140
91 27 12 15 2 288 102
92 26 9 85 4 167 157
93 6 20 81 11 185 28
94 23 17 46 7 190 130
95 2 26 77 6 104 140
96 2 13 44 4 154 134
97 25 10 69 13 84 205
98 26 11 60 8 150 95
99 18 12 63 3 186 104
100 4 3 53 4 96 244
101 11 30 57 8 208 101
102 4 5 37 1 131 185
103 27 29 49 8 227 60
104 18 15 75 14 57 129
105 17 9 36 5 106 204
106 7 21 32 4 263 236
107 5 6 38 1 204 203
108 9 24 36 1 191 130
109 15 30 49 7 77 146
110 20 29 50 4 192 147
111 9 19 31 6 106 270
112 24 28 75 14 87 72
113 3 27 50 5 96 177
114 16 12 61 8 172 101
115 10 2 58 9 113 195
116 11 18 84 9 132 163
117 6 8 98 13 191 178
118 30 19 29 5 270 216
119 27 18 45 6 215 62
120 27 1 41 6 191 176
