*Parameters
ProblemName RBWQN50A250C150W2MM_S9563
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 250
num_commodities 150
seed_num 9563
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
86 3 15 1.000 702 394 15
87 30 42 1.000 580 731 20
88 7 5 1.000 456 497 23
89 21 43 1.000 706 468 19
90 33 20 1.000 656 603 25
91 12 16 1.000 717 470 18
92 15 30 1.000 760 697 23
93 44 20 1.000 534 623 22
94 4 43 1.000 853 405 16
95 40 29 1.000 628 616 23
96 35 42 1.000 567 646 19
97 17 19 1.000 610 756 23
98 11 5 1.000 514 572 22
99 48 46 1.000 759 704 24
100 28 32 1.000 630 635 18
101 9 17 1.000 503 704 17
102 41 13 1.000 515 789 19
103 29 20 1.000 612 510 16
104 13 45 1.000 778 788 22
105 46 24 1.000 453 630 23
106 30 12 1.000 576 514 21
107 20 33 1.000 579 619 20
108 35 44 1.000 508 564 17
109 16 38 1.000 805 630 21
110 25 8 1.000 659 727 24
111 36 39 1.000 819 572 18
112 42 31 1.000 679 623 15
113 11 13 1.000 678 520 23
114 44 38 1.000 555 676 17
115 3 40 1.000 657 506 24
116 2 48 1.000 730 674 24
117 14 7 1.000 758 478 16
118 19 15 1.000 491 696 19
119 29 27 1.000 449 781 21
120 34 6 1.000 658 525 17
121 38 44 1.000 590 528 19
122 6 12 1.000 439 736 23
123 39 43 1.000 795 543 21
124 37 26 1.000 540 769 16
125 25 21 1.000 506 735 20
126 43 15 1.000 440 762 19
127 16 34 1.000 766 591 19
128 43 47 1.000 698 727 16
129 48 14 1.000 709 558 15
130 49 36 1.000 507 721 24
131 21 50 1.000 626 644 15
132 46 50 1.000 619 689 19
133 45 11 1.000 905 741 21
134 38 34 1.000 719 469 24
135 24 18 1.000 681 614 17
136 39 40 1.000 800 476 20
137 17 13 1.000 476 754 20
138 35 32 1.000 544 606 19
139 49 42 1.000 761 630 24
140 37 3 1.000 550 799 24
141 7 42 1.000 499 698 20
142 30 28 1.000 576 585 22
143 14 4 1.000 662 706 23
144 2 5 1.000 658 619 23
145 24 47 1.000 626 687 23
146 4 10 1.000 512 634 17
147 47 7 1.000 710 718 15
148 28 4 1.000 740 674 24
149 40 46 1.000 598 657 17
150 40 4 1.000 653 714 15
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 12 35 56 4 212 234
2 35 5 66 9 135 107
3 35 21 44 4 70 156
4 5 37 56 2 92 123
5 5 20 20 2 131 198
6 12 38 40 8 137 91
7 12 43 35 3 218 150
8 21 1 71 8 207 205
9 1 33 52 10 76 80
10 21 24 39 5 230 183
11 38 29 27 4 157 170
12 38 46 26 3 239 108
13 1 27 38 5 188 254
14 29 14 36 2 177 241
15 35 17 55 9 79 62
16 46 3 41 5 226 129
17 35 31 48 4 161 223
18 3 7 56 5 123 52
19 24 47 26 5 235 130
20 27 32 62 4 153 213
21 32 18 78 1 120 93
22 27 11 36 5 198 109
23 31 36 50 10 223 220
24 46 4 43 7 60 90
25 24 9 19 2 248 217
26 31 2 53 4 178 191
27 24 34 43 7 137 182
28 5 6 62 9 199 80
29 31 41 53 2 166 62
30 17 28 82 8 97 72
31 3 8 48 2 194 143
32 4 45 87 3 203 42
33 38 48 48 5 112 198
34 24 19 9 1 184 266
35 1 16 46 6 205 64
36 1 15 46 8 107 57
37 33 39 65 10 50 143
38 1 13 9 1 113 104
39 36 42 39 1 235 208
40 11 40 29 5 236 224
41 24 30 41 2 209 123
42 2 50 55 6 189 170
43 7 10 55 9 93 147
44 5 22 59 6 218 134
45 1 49 41 3 181 102
46 42 25 59 10 125 43
47 6 23 55 1 81 133
48 25 44 46 3 92 254
49 34 26 69 10 58 57
50 35 12 17 4 192 207
51 5 12 66 8 225 74
52 21 5 65 13 150 75
53 37 35 60 9 45 191
54 20 37 43 4 158 82
55 38 5 66 5 204 47
56 43 37 25 2 177 224
57 1 12 57 5 76 174
58 33 1 50 9 64 105
59 24 5 29 3 93 80
60 29 1 72 14 30 102
61 46 35 47 1 207 117
62 27 38 33 1 205 151
63 14 43 51 4 183 144
64 17 12 24 4 225 101
65 3 5 30 6 227 183
66 31 5 46 7 165 233
67 7 31 27 6 213 100
68 47 43 19 3 241 155
69 32 1 79 15 25 140
70 18 20 33 1 253 107
71 11 46 25 1 156 181
72 36 29 36 2 220 78
73 4 27 19 1 98 182
74 9 14 31 6 169 74
75 2 3 23 1 216 260
76 34 46 67 5 87 220
77 6 7 65 2 54 211
78 41 47 47 9 174 209
79 28 3 64 7 160 98
80 8 20 30 2 227 189
81 45 8 39 7 168 188
82 48 20 55 10 45 76
83 19 20 51 8 157 174
84 16 45 47 7 146 100
85 15 21 52 2 53 210
86 39 19 55 8 59 131
87 13 45 36 3 94 78
88 42 45 31 6 176 169
89 40 5 69 7 130 186
90 30 24 67 5 78 38
91 50 19 67 10 206 179
92 10 11 45 6 246 238
93 22 16 54 6 123 56
94 49 7 76 12 174 202
95 25 37 13 1 256 134
96 23 29 42 6 116 226
97 44 11 9 2 264 147
98 26 24 83 4 174 55
99 28 25 60 8 80 160
100 5 3 43 4 166 131
101 39 46 32 1 244 260
102 14 21 53 4 90 197
103 41 44 66 7 45 123
104 44 15 34 2 89 242
105 26 20 71 3 187 40
106 16 15 44 2 95 200
107 21 35 20 1 134 260
108 48 9 54 6 180 211
109 6 49 25 3 230 222
110 39 29 58 8 58 132
111 29 19 43 7 235 158
112 34 39 80 3 81 41
113 50 23 27 5 275 205
114 50 7 45 4 222 232
115 17 49 41 4 70 220
116 7 48 92 17 19 65
117 46 44 56 3 122 44
118 35 7 41 7 247 148
119 49 1 16 2 99 136
120 3 30 26 4 259 115
121 33 22 35 3 163 184
122 11 29 38 4 81 262
123 43 42 32 2 134 223
124 41 15 83 4 38 186
125 6 29 74 8 136 216
126 7 43 32 3 202 102
127 19 36 8 1 296 241
128 25 38 11 3 219 172
129 44 47 31 1 205 211
130 45 2 63 10 71 82
131 34 38 53 9 174 191
132 4 12 65 3 69 43
133 41 49 15 2 233 205
134 7 11 77 14 103 186
135 21 10 24 1 90 256
136 10 14 62 5 154 172
137 30 22 41 2 160 258
138 34 33 52 4 198 188
139 28 46 16 3 263 117
140 46 9 60 4 198 63
141 42 31 52 9 53 52
142 4 43 63 3 53 37
143 13 6 50 4 163 133
144 5 9 52 3 148 242
145 44 1 37 4 254 214
146 40 4 58 6 146 185
147 6 15 66 10 218 204
148 27 13 53 3 175 241
149 48 8 71 6 187 185
150 4 14 81 9 104 39
151 19 40 56 7 66 169
152 10 33 46 3 152 99
153 43 10 50 1 163 116
154 11 10 69 5 84 77
155 23 10 52 8 151 76
156 44 28 34 6 265 203
157 14 12 88 7 128 157
158 9 26 69 12 59 111
159 18 38 31 1 82 86
160 21 33 31 1 118 95
161 27 25 29 2 95 86
162 5 25 54 7 123 90
163 48 47 52 9 133 136
164 50 39 41 6 181 105
165 22 2 68 12 184 66
166 7 35 13 2 236 266
167 1 34 42 7 197 126
168 14 9 23 1 242 109
169 28 40 38 8 214 231
170 11 28 60 6 113 47
171 22 35 43 8 125 133
172 22 5 25 5 195 80
173 31 26 59 6 57 86
174 44 7 58 3 194 177
175 17 41 79 14 155 204
176 11 5 13 1 236 246
177 9 22 49 4 110 84
178 5 34 44 5 138 137
179 50 2 36 4 171 251
180 28 15 41 2 187 71
181 5 30 66 10 139 200
182 25 4 46 7 227 228
183 35 44 81 11 108 113
184 25 5 58 1 88 189
185 46 23 51 5 66 104
186 24 48 29 5 247 179
187 13 49 41 6 182 183
188 27 48 72 9 121 163
189 5 40 40 6 163 81
190 10 5 75 6 141 211
191 7 1 83 6 53 24
192 44 27 66 11 48 89
193 38 25 19 3 131 216
194 2 25 32 1 160 147
195 29 36 34 1 145 230
196 20 30 66 13 216 125
197 15 25 19 4 247 262
198 21 41 44 7 89 131
199 46 29 70 10 122 153
200 40 44 62 10 45 116
201 14 17 34 4 201 249
202 26 14 65 12 141 74
203 20 5 20 4 106 96
204 22 1 29 5 139 117
205 4 28 81 12 17 72
206 24 27 50 10 67 95
207 32 39 76 15 184 123
208 2 31 60 11 202 95
209 49 34 63 12 160 219
210 14 24 26 4 154 236
211 19 12 37 6 218 67
212 17 22 67 12 113 172
213 47 8 15 2 119 170
214 21 42 70 2 174 171
215 47 48 37 7 155 159
216 12 32 67 9 78 102
217 25 1 42 6 245 64
218 41 13 14 1 141 185
219 37 13 25 1 266 233
220 20 42 61 6 92 181
221 19 37 56 11 126 178
222 11 20 23 4 224 219
223 13 2 57 5 207 158
224 21 15 52 3 112 157
225 49 17 67 9 174 153
226 23 1 75 9 123 148
227 17 15 48 3 128 240
228 47 29 42 6 258 206
229 10 44 86 11 199 87
230 25 22 46 8 234 127
231 33 17 24 3 270 242
232 38 35 38 2 218 120
233 35 40 29 4 214 81
234 34 23 22 2 259 140
235 46 12 35 7 221 265
236 1 24 26 3 257 134
237 43 40 54 3 127 157
238 9 3 72 8 197 74
239 16 18 42 4 118 237
240 34 28 58 11 48 81
241 27 49 52 2 174 77
242 29 50 29 2 160 214
243 8 48 62 10 133 110
244 18 27 46 8 156 86
245 16 2 29 3 76 137
246 9 50 79 2 138 190
247 30 40 33 5 198 133
248 12 22 71 7 184 64
249 1 36 61 2 101 79
250 26 31 45 3 59 204
