*Parameters
ProblemName RBWQN60A240C180W2MM_S1064
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 60
num_arcs 240
num_commodities 180
seed_num 1064
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
117 55 34 1.000 814 870 20
118 19 47 1.000 703 589 25
119 37 48 1.000 658 786 19
120 50 20 1.000 683 948 20
121 29 34 1.000 899 763 24
122 26 30 1.000 625 851 22
123 44 4 1.000 670 930 22
124 7 36 1.000 702 922 15
125 10 2 1.000 949 506 16
126 59 14 1.000 926 651 23
127 33 26 1.000 801 588 20
128 48 38 1.000 838 818 20
129 29 58 1.000 707 779 17
130 35 4 1.000 689 756 24
131 51 20 1.000 747 807 19
132 53 15 1.000 697 837 24
133 38 17 1.000 652 833 25
134 41 47 1.000 530 605 15
135 30 36 1.000 894 1064 22
136 29 57 1.000 1081 1016 24
137 47 17 1.000 735 776 16
138 27 33 1.000 530 620 17
139 41 7 1.000 646 715 23
140 8 3 1.000 853 698 21
141 59 9 1.000 595 1004 22
142 5 41 1.000 927 762 22
143 52 21 1.000 679 876 15
144 7 17 1.000 576 756 20
145 49 5 1.000 987 851 18
146 48 19 1.000 721 899 19
147 54 4 1.000 770 765 19
148 32 44 1.000 908 636 25
149 54 50 1.000 948 558 21
150 47 32 1.000 925 933 23
151 15 60 1.000 771 643 16
152 37 52 1.000 755 796 16
153 15 41 1.000 886 696 24
154 54 37 1.000 855 865 23
155 53 55 1.000 809 1084 17
156 6 53 1.000 618 831 25
157 22 46 1.000 728 832 15
158 27 54 1.000 743 617 17
159 42 13 1.000 437 950 22
160 34 14 1.000 797 738 16
161 20 13 1.000 694 845 25
162 15 9 1.000 755 978 25
163 44 50 1.000 581 850 21
164 33 40 1.000 639 814 18
165 19 24 1.000 702 732 15
166 57 38 1.000 722 971 20
167 5 11 1.000 912 823 24
168 19 33 1.000 512 713 20
169 4 6 1.000 697 835 18
170 13 37 1.000 931 660 21
171 6 17 1.000 709 671 22
172 36 21 1.000 675 905 18
173 8 53 1.000 1003 454 24
174 52 56 1.000 587 838 17
175 39 41 1.000 618 649 21
176 19 11 1.000 677 598 17
177 19 3 1.000 736 784 24
178 15 30 1.000 569 919 17
179 23 9 1.000 476 988 15
180 54 53 1.000 695 742 16
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 1 17 44 9 96 149
2 17 35 19 1 101 249
3 35 33 69 1 86 60
4 17 56 36 3 258 253
5 35 28 67 11 197 160
6 33 22 37 4 176 134
7 22 49 41 2 158 176
8 35 24 23 1 117 237
9 24 48 49 8 182 191
10 35 41 77 13 111 104
11 1 43 31 4 205 200
12 24 2 67 7 44 201
13 22 58 32 2 208 211
14 41 19 45 3 66 65
15 22 46 51 6 51 241
16 58 14 68 10 93 168
17 49 42 28 4 181 244
18 33 26 46 5 223 204
19 28 6 21 4 259 137
20 26 10 54 8 161 194
21 14 8 51 5 111 58
22 28 18 39 2 254 104
23 42 7 49 1 200 191
24 49 31 29 4 84 176
25 33 39 30 5 111 197
26 41 53 37 6 246 72
27 1 15 41 8 171 164
28 8 44 27 5 274 273
29 35 20 45 8 141 183
30 20 36 33 2 201 239
31 58 11 61 10 120 66
32 56 13 42 1 76 243
33 8 29 37 2 106 150
34 8 59 63 6 182 37
35 22 40 84 10 179 204
36 53 3 60 3 108 124
37 8 51 50 8 143 70
38 13 60 30 3 155 114
39 41 50 51 8 190 127
40 46 9 76 10 32 148
41 15 21 27 5 172 126
42 40 54 31 6 237 142
43 53 16 39 4 140 252
44 3 5 73 7 105 93
45 13 23 34 2 155 145
46 8 27 37 5 225 96
47 2 30 82 7 91 154
48 35 38 23 2 174 268
49 48 55 31 2 181 214
50 21 45 29 5 177 180
51 19 4 82 6 12 112
52 4 34 90 6 35 169
53 4 32 39 7 85 108
54 29 37 84 3 149 36
55 56 47 71 12 49 84
56 26 52 46 1 180 108
57 41 25 48 5 191 78
58 24 57 13 1 169 272
59 4 12 88 16 115 106
60 17 1 36 2 117 198
61 35 17 19 3 208 98
62 33 1 76 8 165 134
63 56 1 51 9 205 101
64 28 35 55 4 169 178
65 22 28 28 5 194 97
66 49 33 57 11 193 196
67 24 33 80 6 107 90
68 48 28 46 7 166 205
69 41 56 41 4 221 238
70 43 48 62 6 210 66
71 2 56 30 1 168 190
72 58 1 30 4 129 141
73 19 41 65 8 83 147
74 46 41 58 6 122 137
75 14 48 25 3 205 169
76 42 58 53 3 148 62
77 26 22 64 3 189 140
78 6 41 73 5 117 155
79 10 35 70 10 199 54
80 8 49 23 2 246 242
81 18 1 54 4 105 191
82 7 56 60 7 193 155
83 31 10 21 1 224 210
84 39 7 51 2 213 64
85 53 2 62 4 157 96
86 15 35 53 6 159 192
87 44 33 70 13 42 211
88 20 35 24 5 117 174
89 36 19 27 3 161 260
90 11 44 21 4 268 261
91 13 18 74 12 118 135
92 29 10 45 2 247 115
93 59 56 77 8 158 43
94 40 10 47 9 217 59
95 3 24 47 4 89 208
96 51 14 13 3 143 158
97 60 10 15 1 159 208
98 50 46 27 5 200 247
99 9 17 43 1 63 198
100 21 40 50 6 242 122
101 54 26 65 7 146 38
102 16 19 23 1 129 188
103 5 29 52 6 112 132
104 23 19 37 4 108 118
105 27 58 55 10 215 80
106 30 28 55 10 62 161
107 38 60 56 10 83 64
108 55 49 14 2 274 123
109 45 59 33 4 85 83
110 4 6 74 10 66 38
111 34 35 45 5 233 228
112 32 18 55 9 87 170
113 37 2 51 3 63 146
114 47 60 64 10 130 127
115 52 45 22 1 98 247
116 25 54 68 13 33 209
117 57 45 34 5 78 218
118 12 20 16 3 263 114
119 54 38 58 10 203 211
120 22 13 75 3 177 210
121 56 53 41 6 153 152
122 28 10 36 4 226 221
123 39 23 49 9 224 124
124 6 19 54 2 182 178
125 56 22 54 9 99 180
126 59 54 33 7 259 267
127 57 14 38 2 101 204
128 19 15 83 4 190 204
129 43 50 69 5 217 128
130 9 60 28 1 153 262
131 4 23 18 3 167 136
132 9 53 71 7 54 140
133 23 40 63 6 208 75
134 23 6 40 4 98 67
135 35 32 64 8 182 176
136 17 22 63 9 65 160
137 50 30 74 4 199 136
138 45 18 48 2 56 71
139 44 11 42 2 69 72
140 2 60 46 4 165 167
141 2 49 51 3 111 144
142 9 59 52 10 91 110
143 32 49 35 6 186 135
144 19 28 41 2 225 139
145 60 1 55 7 64 77
146 42 4 39 2 113 234
147 9 20 64 8 68 90
148 17 54 74 11 203 182
149 34 33 88 13 62 66
150 7 37 47 8 131 143
151 59 30 46 5 72 188
152 8 15 48 8 201 115
153 47 54 14 2 268 293
154 2 59 56 4 234 129
155 19 33 57 10 72 144
156 54 12 70 3 132 129
157 6 26 38 1 125 226
158 60 21 58 7 135 178
159 59 7 63 3 133 83
160 4 18 59 11 53 84
161 25 22 42 7 211 215
162 36 52 56 3 220 90
163 1 46 34 1 254 190
164 10 58 38 7 221 151
165 36 37 47 2 130 180
166 46 23 62 4 130 80
167 44 59 23 4 286 123
168 16 18 49 7 110 167
169 23 36 56 10 143 184
170 38 17 13 1 274 166
171 50 13 23 3 195 97
172 11 13 40 7 105 121
173 9 26 22 3 211 240
174 58 30 45 9 195 102
175 15 9 14 1 191 248
176 56 44 64 9 55 46
177 19 43 66 13 195 193
178 1 50 51 9 246 60
179 1 59 52 7 147 78
180 25 41 38 2 173 108
181 41 14 64 2 195 49
182 29 38 75 3 191 118
183 3 37 58 10 62 107
184 7 43 60 4 108 87
185 38 16 35 1 75 182
186 6 20 56 5 180 238
187 52 13 52 5 51 213
188 33 59 71 2 220 147
189 32 54 32 1 191 129
190 4 16 67 1 170 162
191 19 48 51 2 229 183
192 24 18 28 3 224 150
193 37 56 68 7 54 30
194 45 56 62 1 62 98
195 39 45 25 3 261 135
196 4 24 48 6 241 182
197 55 36 37 5 115 151
198 39 56 61 11 40 41
199 6 28 64 7 118 153
200 58 56 25 5 113 152
201 14 16 72 7 93 91
202 27 28 22 3 274 190
203 43 16 53 8 214 158
204 54 27 51 2 204 250
205 27 8 79 16 117 24
206 48 3 26 3 183 170
207 26 8 33 5 171 270
208 13 25 53 8 126 157
209 18 60 41 8 141 233
210 11 27 50 3 242 249
211 16 7 37 5 230 249
212 21 38 50 4 142 98
213 57 28 39 3 233 115
214 11 15 51 5 140 160
215 39 22 45 2 246 63
216 43 45 34 6 158 165
217 51 46 67 1 110 73
218 37 24 26 2 203 282
219 13 33 65 4 102 195
220 31 11 48 8 92 57
221 29 60 27 1 279 144
222 55 17 59 11 129 184
223 48 19 65 2 220 196
224 7 35 69 13 216 113
225 27 23 76 8 54 155
226 19 47 56 9 170 97
227 23 48 21 4 173 221
228 39 40 50 1 240 82
229 34 12 25 3 89 141
230 35 26 62 1 119 159
231 26 17 47 6 93 106
232 49 43 75 3 136 205
233 49 10 57 5 136 59
234 3 34 86 13 58 8
235 30 2 46 3 163 168
236 55 47 25 4 241 123
237 58 17 50 10 149 233
238 21 54 56 9 147 126
239 40 50 77 12 150 64
240 19 2 48 8 209 97
