*Parameters
ProblemName RBWQN70A280C210W2MM_S3704
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 70
num_arcs 280
num_commodities 210
seed_num 3704
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
116 66 35 1.000 616 965 20
117 47 33 1.000 655 844 15
118 67 36 1.000 660 928 22
119 35 20 1.000 760 732 24
120 17 6 1.000 673 963 19
121 31 5 1.000 740 647 23
122 5 38 1.000 525 875 18
123 58 65 1.000 612 730 20
124 29 12 1.000 660 624 15
125 25 16 1.000 724 647 22
126 61 35 1.000 565 946 21
127 2 62 1.000 714 832 23
128 47 39 1.000 894 831 23
129 24 46 1.000 762 708 21
130 49 8 1.000 827 824 19
131 9 29 1.000 709 740 21
132 18 8 1.000 622 664 25
133 5 48 1.000 700 762 17
134 31 35 1.000 604 1113 23
135 53 41 1.000 740 725 19
136 29 5 1.000 655 645 23
137 58 15 1.000 820 631 22
138 14 56 1.000 515 761 23
139 2 58 1.000 776 819 23
140 9 58 1.000 875 831 22
141 45 8 1.000 864 627 21
142 5 45 1.000 690 778 20
143 65 39 1.000 874 803 22
144 2 32 1.000 592 710 19
145 24 16 1.000 729 650 20
146 5 47 1.000 814 678 21
147 2 14 1.000 749 623 24
148 42 48 1.000 716 685 20
149 11 29 1.000 886 735 25
150 69 16 1.000 555 687 15
151 56 2 1.000 846 839 22
152 35 31 1.000 543 641 23
153 45 3 1.000 752 719 15
154 9 15 1.000 665 764 19
155 48 10 1.000 795 545 24
156 26 53 1.000 756 667 23
157 8 70 1.000 749 458 20
158 64 44 1.000 591 652 18
159 30 12 1.000 599 759 21
160 24 8 1.000 758 635 21
161 46 40 1.000 648 689 23
162 68 49 1.000 804 787 22
163 35 13 1.000 738 737 20
164 14 22 1.000 513 905 24
165 19 33 1.000 539 738 18
166 58 66 1.000 743 902 24
167 64 59 1.000 894 1094 17
168 45 28 1.000 850 732 25
169 42 39 1.000 1033 664 16
170 69 70 1.000 528 548 15
171 34 41 1.000 863 550 25
172 17 65 1.000 825 631 19
173 36 5 1.000 727 805 25
174 57 28 1.000 513 696 17
175 39 57 1.000 651 778 24
176 58 50 1.000 862 801 22
177 25 3 1.000 679 631 21
178 53 30 1.000 820 600 19
179 13 21 1.000 712 750 19
180 37 17 1.000 838 672 18
181 44 12 1.000 606 816 19
182 36 32 1.000 688 730 19
183 40 37 1.000 578 661 15
184 57 19 1.000 578 694 19
185 62 42 1.000 1110 898 17
186 30 53 1.000 730 566 22
187 55 66 1.000 745 873 25
188 39 22 1.000 667 757 21
189 57 43 1.000 701 740 24
190 15 4 1.000 736 708 19
191 67 56 1.000 695 743 15
192 7 11 1.000 998 820 20
193 61 5 1.000 539 703 23
194 26 3 1.000 751 751 17
195 50 39 1.000 837 873 15
196 30 57 1.000 627 632 15
197 66 29 1.000 648 576 20
198 37 4 1.000 929 779 17
199 59 47 1.000 728 869 24
200 7 63 1.000 879 747 25
201 36 23 1.000 814 742 19
202 69 41 1.000 760 519 17
203 46 54 1.000 829 582 19
204 46 56 1.000 814 578 24
205 36 53 1.000 786 636 20
206 45 69 1.000 966 788 23
207 21 13 1.000 987 881 24
208 13 52 1.000 828 609 18
209 30 41 1.000 847 579 18
210 2 28 1.000 702 738 24
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 65 29 44 8 173 199
2 65 57 54 1 200 145
3 57 53 29 1 232 218
4 53 51 45 8 96 235
5 57 70 33 6 102 202
6 29 3 53 8 90 190
7 53 48 31 6 157 169
8 57 6 4 1 167 116
9 51 33 18 3 204 168
10 57 16 39 2 153 227
11 57 15 80 10 17 69
12 53 18 68 11 199 88
13 65 38 52 10 190 140
14 29 23 38 6 171 178
15 53 41 9 2 192 113
16 18 31 49 5 50 115
17 41 12 48 7 233 142
18 70 44 35 4 123 195
19 51 10 43 3 97 78
20 16 55 30 2 189 113
21 55 30 49 5 113 142
22 31 64 47 2 53 222
23 51 49 28 6 187 254
24 70 17 40 1 249 175
25 12 40 54 7 139 153
26 33 13 20 1 108 89
27 48 22 64 5 71 118
28 40 14 91 3 88 14
29 38 36 51 10 165 210
30 70 58 32 4 220 230
31 36 19 29 1 238 220
32 14 60 72 4 152 172
33 22 61 65 10 116 194
34 70 1 39 3 92 136
35 41 68 35 1 137 185
36 53 69 76 4 165 179
37 60 35 56 8 48 162
38 38 4 43 7 214 161
39 64 26 50 9 162 210
40 10 50 59 6 89 148
41 14 34 31 5 193 220
42 1 2 47 3 223 155
43 61 11 21 3 241 190
44 55 54 79 5 166 17
45 4 52 24 2 204 96
46 41 32 73 8 164 125
47 15 8 47 6 67 192
48 8 47 64 11 77 63
49 30 59 49 10 133 132
50 6 63 57 10 55 63
51 15 46 56 11 165 207
52 69 42 70 9 123 86
53 15 67 64 6 98 36
54 19 25 38 3 137 155
55 25 45 53 10 159 190
56 30 5 37 4 112 102
57 33 43 69 13 109 196
58 22 62 35 6 180 79
59 48 7 57 7 194 57
60 14 37 72 3 213 83
61 33 20 40 5 136 147
62 20 24 55 5 72 211
63 42 39 18 3 253 130
64 18 9 84 6 57 93
65 3 27 46 5 126 94
66 25 66 38 5 64 70
67 52 56 57 10 170 208
68 42 21 58 7 198 159
69 58 28 66 8 106 149
70 29 65 41 5 203 216
71 57 65 50 6 81 52
72 53 65 29 5 271 216
73 51 53 28 4 162 127
74 70 53 30 4 155 134
75 3 57 44 3 229 143
76 48 51 61 2 195 129
77 6 29 54 10 199 145
78 33 51 26 1 195 266
79 16 48 43 2 234 71
80 15 70 38 3 117 73
81 18 53 67 6 102 74
82 38 3 44 6 58 192
83 23 18 58 7 105 237
84 41 38 52 3 59 104
85 31 70 52 1 185 153
86 12 31 70 7 77 31
87 44 31 38 5 84 78
88 10 53 38 7 91 233
89 55 18 55 9 198 220
90 30 23 42 1 193 204
91 64 65 28 3 84 201
92 49 65 40 7 238 175
93 17 44 53 5 112 56
94 40 29 44 6 102 76
95 13 70 57 3 184 201
96 22 70 34 7 232 244
97 14 40 84 11 53 128
98 36 44 35 6 78 125
99 58 49 91 6 87 105
100 19 15 74 3 188 81
101 60 49 80 4 149 135
102 61 29 82 16 173 153
103 1 57 37 1 213 169
104 68 23 60 10 207 168
105 69 6 77 4 18 28
106 35 31 13 2 286 185
107 4 10 64 6 85 123
108 26 4 45 8 218 186
109 50 60 41 5 127 127
110 34 15 57 3 182 204
111 2 18 54 3 57 176
112 11 64 48 2 212 55
113 54 17 75 9 103 206
114 52 54 41 6 78 108
115 32 31 12 2 201 201
116 8 36 32 3 89 185
117 47 57 52 6 107 100
118 59 33 17 1 107 198
119 63 61 21 3 162 243
120 46 18 57 3 170 50
121 42 32 36 5 246 113
122 67 8 37 2 83 85
123 25 70 22 4 215 88
124 45 42 62 4 108 51
125 5 34 55 10 73 157
126 43 36 68 2 204 117
127 62 49 10 2 254 213
128 7 5 58 10 99 183
129 37 30 44 5 228 202
130 20 38 76 3 29 107
131 24 42 32 6 156 120
132 39 68 46 3 211 59
133 9 47 53 9 77 242
134 27 22 47 5 68 147
135 66 61 71 7 110 53
136 56 29 44 3 128 143
137 21 61 21 4 227 160
138 28 12 62 12 99 52
139 27 15 87 7 190 193
140 19 44 51 8 125 49
141 52 67 48 6 177 145
142 8 24 39 4 247 96
143 10 14 71 8 163 91
144 34 32 65 12 207 166
145 69 22 71 3 207 166
146 41 52 56 5 216 197
147 38 31 65 12 82 83
148 22 68 81 7 134 161
149 16 4 54 10 83 220
150 21 3 34 4 222 255
151 24 28 12 1 141 126
152 5 43 61 12 180 148
153 51 63 31 2 117 238
154 42 9 79 3 213 123
155 32 49 26 3 145 206
156 35 59 15 1 181 265
157 69 53 43 7 219 180
158 44 66 49 6 104 228
159 33 48 50 5 164 125
160 21 36 31 2 221 172
161 10 18 61 2 198 47
162 50 13 59 6 174 76
163 8 57 59 2 123 200
164 24 70 46 5 111 84
165 48 34 49 1 219 80
166 37 29 60 5 133 117
167 18 40 55 7 44 149
168 18 14 83 3 135 148
169 14 3 41 3 207 254
170 39 25 56 10 120 118
171 14 5 81 12 54 19
172 43 2 57 10 178 230
173 12 33 61 11 84 158
174 54 32 71 6 68 205
175 8 60 62 2 135 122
176 55 28 40 4 238 251
177 14 19 34 3 89 171
178 60 10 37 4 217 91
179 58 57 50 4 217 122
180 54 39 15 1 247 97
181 50 55 38 6 88 239
182 64 20 65 2 157 127
183 8 21 46 4 65 92
184 24 30 39 7 110 224
185 13 3 21 1 277 248
186 18 57 28 3 208 267
187 43 37 33 4 131 130
188 68 57 74 9 179 66
189 7 13 55 8 128 47
190 56 63 80 6 205 186
191 41 8 71 13 62 86
192 30 14 50 8 244 122
193 63 36 54 4 102 211
194 53 61 48 8 193 55
195 37 4 39 5 177 132
196 28 20 23 2 111 148
197 13 18 51 5 180 90
198 31 17 44 2 190 213
199 53 2 23 3 137 189
200 24 63 33 5 200 149
201 62 1 50 4 170 180
202 70 56 44 8 74 119
203 63 19 55 4 44 176
204 46 27 29 5 82 106
205 63 32 51 7 69 103
206 14 45 64 7 101 88
207 31 62 41 3 222 153
208 4 65 71 2 159 161
209 63 48 45 7 228 178
210 66 6 25 2 79 169
211 48 18 63 12 126 145
212 42 65 61 9 100 82
213 69 10 55 7 102 76
214 18 12 55 7 213 215
215 65 23 59 2 150 193
216 11 3 59 5 119 124
217 30 32 54 11 202 70
218 49 17 31 2 97 85
219 38 52 66 9 84 81
220 28 48 28 3 92 163
221 52 21 65 9 51 221
222 31 18 63 8 219 179
223 30 64 61 5 181 220
224 66 9 55 5 139 109
225 42 10 70 7 173 95
226 35 1 76 7 190 186
227 24 2 34 4 233 264
228 35 70 42 5 121 59
229 64 32 42 2 108 75
230 35 16 38 1 143 157
231 40 55 44 6 231 236
232 29 18 41 3 164 65
233 53 16 59 5 116 124
234 2 9 55 8 232 165
235 29 56 69 13 202 86
236 34 55 61 8 234 176
237 30 46 51 5 122 88
238 31 33 17 2 239 269
239 34 18 52 3 59 83
240 36 1 49 2 117 165
241 70 12 58 1 104 218
242 12 23 23 3 268 238
243 55 32 46 7 138 175
244 26 36 75 2 59 68
245 65 46 37 4 96 197
246 57 1 72 10 92 74
247 51 45 34 6 256 150
248 66 51 25 4 249 155
249 63 22 66 10 118 195
250 26 28 58 2 183 204
251 59 7 47 8 64 110
252 63 3 14 1 200 281
253 57 61 52 4 140 77
254 39 58 84 12 40 100
255 19 18 32 2 145 170
256 65 60 65 2 141 200
257 70 28 39 7 242 147
258 9 57 45 8 216 216
259 57 54 40 4 159 137
260 18 44 35 1 75 253
261 6 46 58 1 93 166
262 40 61 66 10 225 140
263 44 41 39 2 248 95
264 5 15 51 5 211 209
265 16 10 63 6 76 161
266 32 38 61 1 106 126
267 51 24 50 3 188 82
268 33 68 61 2 130 110
269 4 27 39 8 223 213
270 7 27 51 9 167 102
271 25 58 87 4 63 18
272 59 17 34 1 179 189
273 19 28 66 10 32 46
274 64 54 29 6 243 123
275 61 18 75 3 54 97
276 70 64 50 10 114 108
277 57 64 41 4 177 241
278 9 37 64 12 92 112
279 51 31 28 6 236 91
280 39 27 63 12 205 73
