*Parameters
ProblemName RBWQN60A240C180W2MM_S4866
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 60
num_arcs 240
num_commodities 180
seed_num 4866
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
99 33 59 1.000 790 851 19
100 8 18 1.000 721 767 22
101 19 11 1.000 661 797 17
102 52 47 1.000 761 834 20
103 11 34 1.000 829 646 25
104 14 10 1.000 680 676 19
105 48 58 1.000 732 953 17
106 47 13 1.000 524 737 17
107 18 31 1.000 816 736 23
108 34 42 1.000 883 892 21
109 24 55 1.000 1024 849 20
110 32 19 1.000 699 709 17
111 7 40 1.000 872 672 19
112 23 9 1.000 804 613 21
113 34 20 1.000 1079 883 17
114 34 39 1.000 1075 762 21
115 14 32 1.000 911 656 18
116 54 41 1.000 821 600 23
117 58 36 1.000 825 621 15
118 53 40 1.000 782 795 19
119 38 2 1.000 978 770 23
120 24 16 1.000 1018 600 15
121 20 35 1.000 617 855 17
122 56 10 1.000 747 901 24
123 60 46 1.000 696 752 15
124 10 34 1.000 725 826 22
125 56 32 1.000 874 1004 19
126 47 32 1.000 917 669 18
127 30 26 1.000 763 810 23
128 29 57 1.000 547 894 19
129 44 39 1.000 826 792 19
130 47 16 1.000 1090 673 25
131 18 9 1.000 764 717 24
132 58 29 1.000 799 752 21
133 54 2 1.000 587 738 19
134 37 55 1.000 1021 754 17
135 50 43 1.000 1245 803 21
136 13 11 1.000 931 821 23
137 14 49 1.000 636 625 15
138 15 18 1.000 662 885 25
139 5 11 1.000 698 817 17
140 55 46 1.000 718 775 20
141 12 17 1.000 891 691 23
142 30 55 1.000 1014 866 24
143 32 30 1.000 570 746 18
144 30 44 1.000 721 694 16
145 45 1 1.000 569 1085 18
146 17 56 1.000 695 684 24
147 36 26 1.000 700 553 18
148 3 59 1.000 799 832 20
149 14 4 1.000 736 696 18
150 11 43 1.000 676 482 15
151 28 53 1.000 754 791 21
152 60 51 1.000 657 824 18
153 52 37 1.000 1227 1279 18
154 29 52 1.000 752 905 17
155 49 7 1.000 848 767 18
156 5 46 1.000 698 821 24
157 53 16 1.000 738 967 19
158 18 42 1.000 958 673 25
159 54 11 1.000 679 724 17
160 6 49 1.000 668 765 19
161 40 3 1.000 680 846 24
162 59 12 1.000 559 873 15
163 37 28 1.000 1131 751 20
164 1 53 1.000 794 715 24
165 6 50 1.000 621 832 17
166 23 10 1.000 608 876 22
167 36 48 1.000 868 713 15
168 53 52 1.000 761 786 16
169 34 57 1.000 1050 854 22
170 55 32 1.000 787 875 20
171 47 59 1.000 841 889 24
172 5 45 1.000 677 644 16
173 44 5 1.000 893 846 20
174 39 36 1.000 639 676 21
175 60 44 1.000 681 803 15
176 34 54 1.000 853 806 18
177 12 53 1.000 659 716 24
178 22 31 1.000 710 609 15
179 34 41 1.000 1009 785 17
180 40 49 1.000 740 698 21
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 14 13 36 1 180 148
2 13 11 59 9 84 201
3 14 54 22 3 173 122
4 11 10 20 2 172 156
5 11 12 56 11 100 196
6 11 31 54 8 150 225
7 31 19 75 2 172 198
8 19 36 20 2 199 233
9 54 9 81 15 53 63
10 10 42 28 4 271 80
11 36 5 45 6 186 83
12 5 30 66 3 92 172
13 10 43 46 7 72 163
14 19 6 68 12 210 98
15 10 4 18 2 135 219
16 36 3 33 5 115 113
17 54 45 19 2 101 128
18 14 24 37 6 206 115
19 43 47 71 11 64 112
20 45 23 40 7 113 189
21 42 33 25 4 268 272
22 54 22 33 2 129 232
23 12 51 27 3 145 169
24 5 21 49 4 191 111
25 22 26 39 2 66 123
26 30 25 47 1 119 237
27 36 57 19 2 199 142
28 10 8 47 8 255 230
29 47 40 52 7 216 81
30 24 44 42 7 175 130
31 36 35 50 6 102 220
32 40 41 66 3 73 60
33 9 32 63 10 176 127
34 21 28 59 9 165 104
35 32 29 60 6 149 214
36 11 59 52 6 170 84
37 6 50 61 5 106 197
38 57 18 74 14 218 27
39 32 20 84 7 177 160
40 4 34 57 7 156 211
41 5 55 49 10 89 74
42 8 2 33 6 194 98
43 36 27 51 9 62 72
44 26 53 49 3 154 251
45 25 15 45 9 97 194
46 12 1 77 2 89 171
47 45 16 37 1 192 109
48 1 52 76 1 151 202
49 15 39 56 8 211 129
50 52 7 20 4 94 216
51 25 49 81 3 218 83
52 34 60 39 7 162 107
53 60 56 59 3 80 97
54 7 38 29 5 82 246
55 42 48 27 5 238 168
56 40 58 31 2 233 140
57 13 46 60 7 141 46
58 55 37 45 3 234 169
59 28 17 44 9 174 86
60 13 14 29 2 208 156
61 11 14 56 10 125 51
62 54 13 73 6 28 170
63 10 13 13 2 127 162
64 12 54 53 9 116 121
65 31 10 29 3 98 193
66 19 13 68 11 87 131
67 36 12 82 7 98 157
68 9 13 42 6 212 181
69 42 19 44 7 156 103
70 5 31 79 13 132 139
71 30 10 8 1 127 228
72 43 54 58 1 181 187
73 6 13 54 4 181 230
74 4 9 56 4 192 81
75 3 31 66 2 129 151
76 45 12 45 8 156 194
77 24 36 58 11 224 106
78 47 3 27 4 131 192
79 23 45 59 8 66 155
80 33 11 37 4 227 167
81 22 13 57 4 51 177
82 51 45 40 3 118 154
83 21 43 46 2 231 159
84 26 54 58 10 238 171
85 25 30 71 5 156 126
86 57 9 38 2 148 238
87 8 13 60 5 94 176
88 40 3 55 9 211 173
89 44 12 26 2 226 130
90 35 57 29 1 151 235
91 41 26 62 8 145 96
92 32 54 40 5 161 235
93 28 26 37 2 202 86
94 29 19 34 7 95 206
95 59 30 57 5 125 224
96 50 43 54 7 127 74
97 18 33 73 3 91 172
98 20 19 20 3 141 180
99 34 57 56 9 196 177
100 55 12 23 1 206 230
101 2 14 48 3 149 157
102 27 33 54 4 225 238
103 53 10 47 2 139 184
104 15 30 10 2 216 295
105 1 30 77 2 119 113
106 16 22 65 7 212 224
107 52 59 39 2 151 255
108 39 29 61 7 106 119
109 7 26 43 4 80 219
110 49 14 51 7 129 177
111 60 45 32 4 177 266
112 56 23 66 4 228 77
113 38 4 44 2 221 114
114 48 9 47 6 73 162
115 58 50 68 6 54 72
116 46 43 55 4 140 62
117 37 39 59 6 239 236
118 17 8 52 2 57 65
119 2 30 65 12 136 44
120 44 40 17 2 142 192
121 3 22 46 7 213 83
122 29 41 32 5 229 204
123 47 46 37 2 218 231
124 43 23 53 6 189 219
125 53 36 55 3 224 183
126 2 34 60 7 84 160
127 35 44 60 6 199 75
128 43 10 35 2 206 125
129 42 34 43 4 68 199
130 17 35 27 5 133 108
131 56 52 65 6 65 161
132 55 40 30 4 230 166
133 59 10 45 4 233 203
134 21 30 27 4 184 134
135 10 44 53 11 223 131
136 12 14 59 4 125 239
137 17 39 21 2 187 116
138 27 25 64 6 219 76
139 12 13 17 2 227 145
140 2 17 85 2 144 28
141 23 19 41 8 96 197
142 12 18 73 10 85 174
143 43 42 60 11 160 141
144 36 49 52 9 189 103
145 37 36 50 3 206 58
146 25 9 54 4 180 228
147 24 3 82 6 118 38
148 1 39 66 8 139 68
149 36 47 45 3 206 202
150 40 11 44 2 251 186
151 42 9 20 4 258 202
152 27 43 17 3 102 143
153 19 31 62 6 146 90
154 45 29 13 2 170 189
155 30 45 52 8 165 118
156 59 41 56 10 136 213
157 33 14 42 4 98 200
158 26 50 49 4 148 100
159 40 1 58 6 64 176
160 49 51 62 7 135 238
161 30 40 12 2 231 105
162 51 53 24 2 121 273
163 55 42 41 5 87 213
164 19 24 65 9 61 128
165 53 9 24 2 86 129
166 28 57 21 4 224 142
167 46 6 35 5 120 263
168 36 53 38 3 155 196
169 22 21 52 4 58 195
170 39 24 19 1 130 138
171 6 43 36 4 139 137
172 27 57 50 2 87 65
173 12 2 60 6 124 69
174 43 49 53 8 82 119
175 17 22 75 5 175 30
176 29 20 26 2 144 188
177 9 56 75 4 28 159
178 15 9 42 4 120 136
179 33 49 53 5 210 182
180 39 19 44 6 77 255
181 60 8 59 4 108 139
182 47 53 56 6 73 76
183 41 43 35 5 122 260
184 30 6 28 3 179 240
185 6 39 17 2 213 138
186 60 59 43 1 176 92
187 13 24 53 7 113 236
188 30 51 41 8 109 165
189 19 42 43 6 214 83
190 54 58 43 3 197 163
191 57 48 45 6 232 223
192 47 38 48 8 134 140
193 30 56 29 1 116 252
194 32 23 97 11 183 5
195 7 27 42 4 200 114
196 54 12 56 5 120 213
197 15 40 51 2 171 125
198 38 31 51 9 171 60
199 27 58 33 2 261 191
200 22 17 36 2 105 244
201 33 26 51 5 232 151
202 30 9 50 3 190 186
203 20 25 37 7 80 97
204 44 31 53 5 235 203
205 32 27 74 12 150 200
206 30 18 33 6 138 153
207 55 23 41 6 90 204
208 38 41 38 3 233 141
209 30 21 18 2 151 258
210 13 36 73 3 131 168
211 52 30 44 3 156 215
212 7 20 51 3 113 91
213 53 56 56 6 156 134
214 25 1 34 5 261 78
215 25 33 78 4 169 101
216 23 6 38 5 215 199
217 49 12 37 5 70 164
218 49 60 54 10 150 161
219 11 35 62 2 66 127
220 58 25 84 3 128 99
221 54 50 88 11 95 156
222 3 36 42 6 261 78
223 17 13 23 4 233 184
224 39 38 68 7 90 173
225 3 24 84 8 35 79
226 14 58 35 5 154 227
227 27 7 67 7 167 78
228 48 20 53 2 100 229
229 16 18 41 3 260 102
230 50 38 32 4 235 170
231 31 57 73 13 191 196
232 18 2 37 4 138 177
233 8 6 37 7 169 102
234 2 43 70 13 137 102
235 33 44 23 5 142 189
236 41 51 28 4 133 79
237 20 8 33 3 84 117
238 43 4 33 5 148 96
239 32 2 21 1 284 209
240 12 31 24 5 200 142
