*Parameters
ProblemName RBWQN50A200C100W2MM_S7554
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 7554
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
66 33 11 53 1 196 172
67 35 21 43 2 148 62
68 28 10 42 7 113 121
69 16 1 35 5 208 88
70 6 30 34 6 80 150
71 42 13 50 7 130 66
72 17 40 62 12 148 143
73 7 33 45 5 186 65
74 3 19 34 6 161 174
75 48 6 44 3 215 122
76 37 13 79 8 44 130
77 32 27 27 3 147 150
78 29 49 45 9 192 248
79 18 49 39 5 142 137
80 45 30 33 4 210 102
81 8 32 22 1 109 178
82 36 19 32 1 167 261
83 23 32 48 3 192 70
84 41 38 52 9 70 241
85 15 8 28 2 201 91
86 20 10 63 3 147 143
87 4 16 26 5 217 200
88 34 7 47 6 53 141
89 43 29 64 2 164 84
90 22 24 53 7 223 64
91 39 32 38 3 143 174
92 12 36 27 3 101 193
93 50 44 45 9 220 218
94 14 42 84 15 121 51
95 5 43 33 7 137 92
96 47 16 17 2 256 190
97 2 14 45 6 99 177
98 26 12 65 11 158 212
99 35 6 64 12 150 94
100 40 38 33 6 179 82
101 15 27 44 1 115 61
102 16 7 40 5 110 144
103 32 7 66 4 70 102
104 33 38 26 3 140 158
105 5 35 81 6 101 117
106 28 18 56 9 49 103
107 41 32 25 3 165 217
108 39 30 48 3 123 108
109 22 41 13 1 229 125
110 16 13 49 3 153 65
111 29 9 42 8 224 102
112 16 2 35 1 220 63
113 19 48 58 1 91 147
114 27 22 73 3 21 23
115 49 18 28 2 176 179
116 25 16 42 7 109 156
117 49 29 47 3 164 129
118 31 22 55 5 59 160
119 43 14 35 6 122 214
120 33 7 63 6 41 77
121 6 38 35 5 194 197
122 35 20 25 2 168 139
123 4 38 76 11 153 183
124 28 48 43 9 138 111
125 36 34 50 8 235 100
126 43 42 78 12 86 9
127 2 34 20 2 229 266
128 12 50 27 5 231 199
129 49 33 56 10 107 114
130 34 39 58 9 52 147
131 11 24 5 1 181 288
132 30 47 70 5 117 217
133 7 49 30 5 217 177
134 21 38 43 6 95 63
135 11 32 57 8 148 78
136 16 38 63 3 227 126
137 7 44 49 5 62 233
138 41 33 12 1 215 230
139 33 36 46 7 67 156
140 5 7 55 8 151 212
141 49 34 82 6 16 3
142 10 44 50 3 53 236
143 13 46 53 7 192 133
144 22 28 21 1 197 108
145 48 39 38 6 192 230
146 5 22 48 4 128 167
147 9 50 83 9 12 21
148 26 48 34 4 106 211
149 34 19 26 1 124 194
150 18 41 53 9 226 74
151 44 26 58 4 182 120
152 21 9 60 7 140 135
153 23 50 52 9 136 224
154 37 22 42 3 211 184
155 6 15 19 1 211 117
156 26 50 63 2 53 32
157 33 20 65 5 124 164
158 11 6 21 3 103 261
159 22 27 52 4 233 126
160 18 30 66 4 172 135
161 8 46 21 4 164 279
162 39 15 32 3 105 85
163 42 28 27 1 113 256
164 16 4 39 7 129 226
165 12 30 11 2 115 105
166 11 50 25 4 112 262
167 19 11 62 6 181 161
168 25 8 50 6 120 184
169 45 27 46 2 220 84
170 49 21 50 2 103 238
171 22 15 79 8 122 96
172 26 5 79 5 65 95
173 10 8 41 4 154 244
174 13 35 45 2 109 124
175 21 24 43 3 239 154
176 13 30 34 1 108 155
177 28 44 44 5 122 208
178 42 5 41 3 134 96
179 36 37 49 3 122 157
180 35 1 56 4 45 105
181 46 12 59 6 136 135
182 30 15 42 3 69 95
183 43 48 34 1 147 230
184 21 27 47 7 99 139
185 40 28 34 6 212 116
186 4 45 70 10 218 218
187 41 9 76 14 172 132
188 22 34 36 7 218 74
189 33 49 77 2 131 190
190 32 4 37 5 127 241
191 31 7 35 5 130 84
192 44 17 50 6 73 92
193 11 34 44 5 208 62
194 6 37 25 3 115 273
195 7 36 36 4 176 191
196 37 29 47 5 82 210
197 21 39 15 2 170 92
198 6 49 70 14 207 30
199 7 24 22 2 210 273
200 46 36 43 7 149 129
