*Parameters
ProblemName RBWQN50A250C150W2MM_S5278
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 250
num_commodities 150
seed_num 5278
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
44 35 24 1.000 759 805 15
45 15 36 1.000 780 545 25
46 37 27 1.000 813 768 24
47 17 47 1.000 741 695 19
48 48 25 1.000 595 590 22
49 44 24 1.000 635 691 24
50 16 38 1.000 826 744 23
51 47 43 1.000 608 860 19
52 4 30 1.000 633 535 21
53 47 26 1.000 941 853 24
54 45 27 1.000 769 868 18
55 31 9 1.000 823 808 22
56 34 24 1.000 760 689 18
57 10 11 1.000 656 838 22
58 20 50 1.000 755 817 18
59 34 33 1.000 684 964 23
60 28 29 1.000 582 726 21
61 3 8 1.000 788 676 21
62 7 24 1.000 1127 733 20
63 15 10 1.000 618 769 20
64 32 38 1.000 634 786 16
65 22 37 1.000 695 537 16
66 41 4 1.000 724 634 22
67 40 17 1.000 741 689 23
68 20 38 1.000 708 901 15
69 38 6 1.000 774 661 22
70 39 27 1.000 628 939 18
71 12 43 1.000 609 823 20
72 28 50 1.000 438 740 17
73 23 13 1.000 771 667 24
74 26 1 1.000 697 497 15
75 2 4 1.000 512 911 25
76 40 49 1.000 833 680 19
77 27 31 1.000 477 906 17
78 13 7 1.000 772 734 25
79 3 48 1.000 615 690 16
80 24 5 1.000 639 723 21
81 37 4 1.000 699 790 21
82 10 31 1.000 568 790 18
83 45 30 1.000 674 669 17
84 26 5 1.000 619 698 19
85 14 25 1.000 582 607 22
86 15 33 1.000 586 853 24
87 35 10 1.000 861 899 24
88 26 32 1.000 749 629 24
89 23 18 1.000 673 809 17
90 23 21 1.000 779 528 23
91 46 33 1.000 602 884 19
92 21 10 1.000 625 795 17
93 6 47 1.000 742 660 19
94 47 4 1.000 614 798 18
95 28 23 1.000 594 711 16
96 9 8 1.000 889 865 24
97 5 45 1.000 826 665 20
98 23 5 1.000 562 816 17
99 27 26 1.000 921 614 15
100 10 18 1.000 610 979 23
101 47 32 1.000 803 666 17
102 33 27 1.000 829 668 22
103 10 35 1.000 796 575 22
104 29 14 1.000 578 676 19
105 10 1 1.000 644 719 19
106 21 32 1.000 594 686 19
107 7 6 1.000 887 1039 25
108 50 40 1.000 831 740 23
109 35 36 1.000 708 879 15
110 10 33 1.000 784 813 18
111 2 5 1.000 754 602 21
112 20 46 1.000 875 826 16
113 33 39 1.000 715 700 15
114 20 4 1.000 746 910 16
115 50 48 1.000 651 870 15
116 2 8 1.000 664 724 23
117 2 49 1.000 619 763 16
118 42 20 1.000 665 727 21
119 26 29 1.000 737 596 23
120 20 7 1.000 727 792 17
121 12 36 1.000 888 653 20
122 16 1 1.000 730 835 25
123 43 15 1.000 849 689 23
124 37 41 1.000 738 800 18
125 29 42 1.000 683 613 25
126 18 40 1.000 545 783 17
127 50 4 1.000 640 895 21
128 33 25 1.000 566 714 18
129 15 1 1.000 481 701 19
130 21 49 1.000 447 894 17
131 9 26 1.000 992 934 25
132 41 19 1.000 565 613 20
133 16 28 1.000 759 866 21
134 44 22 1.000 696 620 18
135 49 29 1.000 728 807 15
136 14 43 1.000 681 505 24
137 44 25 1.000 572 558 16
138 35 7 1.000 781 728 20
139 29 17 1.000 740 685 20
140 34 44 1.000 726 677 20
141 27 21 1.000 737 567 24
142 36 18 1.000 474 927 20
143 12 20 1.000 630 797 25
144 6 33 1.000 697 1018 24
145 40 13 1.000 479 956 24
146 25 12 1.000 805 713 16
147 38 48 1.000 485 769 19
148 9 23 1.000 894 814 22
149 17 46 1.000 736 780 21
150 49 48 1.000 603 842 16
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 11 48 54 7 66 236
2 11 24 14 2 279 194
3 24 38 22 2 207 122
4 38 21 65 1 117 185
5 21 15 57 5 98 222
6 38 10 74 6 210 174
7 24 1 46 5 196 247
8 1 50 57 11 197 58
9 11 2 68 13 189 69
10 24 16 18 1 145 115
11 15 46 41 8 91 189
12 21 14 60 5 81 129
13 46 4 83 4 49 87
14 46 29 58 10 71 116
15 29 28 61 7 106 122
16 14 3 64 6 102 96
17 4 25 31 4 211 198
18 50 47 52 3 64 120
19 10 5 60 5 161 197
20 29 22 54 4 77 206
21 4 8 35 5 157 141
22 48 9 20 3 231 173
23 38 31 62 2 68 206
24 10 13 74 9 215 138
25 11 36 93 4 45 57
26 10 49 50 2 145 250
27 48 43 51 2 67 82
28 46 41 74 5 33 161
29 28 33 62 2 105 175
30 41 19 33 7 139 272
31 22 37 42 4 101 92
32 3 6 54 7 111 79
33 47 35 47 5 173 159
34 25 7 45 2 73 182
35 31 42 62 11 127 139
36 8 23 63 4 131 56
37 13 32 72 9 224 171
38 32 18 55 4 124 225
39 13 44 41 1 232 200
40 5 12 47 9 209 175
41 15 20 44 4 149 237
42 35 39 58 9 168 76
43 50 30 69 3 106 232
44 21 40 43 3 217 105
45 18 45 73 3 134 227
46 10 17 49 4 58 198
47 23 34 8 2 138 241
48 1 27 83 12 209 163
49 40 26 43 4 191 251
50 48 11 55 2 114 175
51 24 48 65 5 57 212
52 38 11 32 2 146 172
53 21 38 45 2 220 253
54 15 24 42 4 136 235
55 10 24 50 7 224 117
56 1 21 69 5 228 46
57 50 1 23 4 283 275
58 2 15 54 9 231 86
59 16 50 24 2 152 193
60 46 50 43 3 223 99
61 14 11 26 1 130 256
62 4 15 23 3 211 100
63 29 11 16 3 270 185
64 28 4 26 3 91 155
65 3 4 42 3 134 190
66 25 50 19 2 118 145
67 47 16 58 4 157 157
68 5 24 26 5 132 265
69 22 16 44 2 143 101
70 8 46 41 3 228 143
71 9 29 55 2 182 144
72 31 22 48 9 242 206
73 13 31 70 13 78 182
74 36 1 61 11 198 189
75 49 38 44 3 70 230
76 43 24 23 2 258 147
77 41 15 62 8 155 164
78 33 4 50 6 96 83
79 19 43 25 5 185 262
80 37 21 45 8 133 184
81 6 13 34 3 205 113
82 35 13 34 4 101 205
83 7 35 44 5 212 249
84 42 43 40 3 162 216
85 23 21 15 2 212 245
86 32 24 29 2 272 185
87 18 5 67 11 40 120
88 44 37 74 4 93 74
89 12 1 30 5 246 144
90 20 50 44 7 171 257
91 39 2 50 10 87 242
92 30 37 44 8 84 64
93 40 7 39 3 208 78
94 45 2 30 2 179 244
95 17 12 51 1 79 113
96 34 24 62 10 158 120
97 27 10 50 3 66 215
98 26 28 64 10 144 166
99 50 10 37 5 234 184
100 27 13 49 9 62 119
101 10 50 23 2 190 261
102 36 25 88 9 17 24
103 7 19 26 4 238 179
104 45 50 38 7 129 214
105 32 23 43 4 207 98
106 22 12 29 2 211 120
107 1 5 58 6 235 114
108 6 40 17 2 198 211
109 48 49 70 1 90 214
110 12 31 28 3 224 121
111 41 46 55 9 103 60
112 34 7 79 2 200 160
113 6 8 39 4 100 114
114 33 32 28 3 179 79
115 15 40 12 2 195 170
116 42 22 52 2 73 183
117 48 15 30 4 244 116
118 30 19 47 3 169 127
119 34 3 18 4 279 164
120 24 29 11 2 141 233
121 33 42 38 6 146 211
122 17 38 31 5 274 275
123 27 38 47 5 60 237
124 23 49 57 4 142 179
125 36 44 31 1 183 226
126 40 21 36 4 234 71
127 27 25 64 11 175 42
128 13 45 23 1 210 158
129 29 7 31 1 82 217
130 18 3 66 4 87 45
131 34 1 74 9 159 70
132 29 35 56 8 165 212
133 42 16 11 2 178 136
134 10 31 58 5 179 110
135 14 48 48 10 79 201
136 36 43 55 9 136 160
137 39 37 49 5 217 58
138 28 48 52 10 79 88
139 21 29 66 13 181 193
140 23 43 47 3 197 74
141 2 27 50 9 148 57
142 38 22 57 10 132 200
143 6 31 29 5 183 185
144 31 43 55 6 238 122
145 43 15 23 2 165 244
146 17 3 46 4 106 251
147 3 30 59 10 185 139
148 15 14 59 3 55 103
149 34 13 39 2 187 237
150 40 5 65 7 95 211
151 22 28 63 2 144 112
152 11 35 49 1 208 195
153 6 20 58 10 131 216
154 23 32 44 8 227 229
155 3 8 84 13 213 197
156 34 46 16 3 261 275
157 43 4 18 2 275 176
158 49 20 39 5 99 160
159 28 17 44 6 146 211
160 21 34 32 2 153 252
161 16 5 45 3 256 201
162 12 37 32 5 250 154
163 25 11 29 2 154 252
164 19 21 42 5 251 164
165 44 30 43 7 85 78
166 29 37 42 6 65 133
167 46 6 70 11 123 225
168 37 5 43 4 233 107
169 16 27 30 6 128 262
170 3 41 77 15 147 193
171 4 18 53 8 84 144
172 44 15 76 2 213 45
173 46 40 61 6 65 192
174 22 21 63 11 88 204
175 45 7 55 9 79 207
176 47 44 56 3 155 190
177 14 9 36 5 188 132
178 5 1 70 11 201 41
179 6 33 21 2 172 242
180 3 35 54 6 120 108
181 35 25 42 3 251 139
182 15 45 50 5 238 202
183 11 25 42 2 104 179
184 37 45 63 10 204 120
185 15 7 55 3 231 148
186 15 41 38 6 74 189
187 45 20 72 12 37 79
188 2 4 77 10 157 152
189 36 24 65 6 186 191
190 26 36 62 3 172 74
191 40 20 46 9 68 174
192 4 36 83 5 164 147
193 20 2 62 7 129 216
194 48 13 59 4 237 81
195 25 42 50 9 189 156
196 43 19 32 3 213 242
197 50 32 31 2 165 259
198 7 30 28 3 242 142
199 40 16 26 2 202 245
200 23 19 66 10 69 190
201 41 31 35 6 160 103
202 4 35 60 10 100 165
203 15 23 63 7 144 148
204 15 42 37 4 165 133
205 22 34 35 2 266 109
206 26 6 38 2 124 121
207 5 7 49 2 130 161
208 22 20 46 2 152 184
209 8 16 57 8 54 208
210 38 44 49 9 251 126
211 44 26 91 12 173 34
212 42 30 50 3 105 93
213 10 15 51 10 224 239
214 24 35 23 3 151 275
215 41 1 29 2 179 186
216 42 47 24 4 98 102
217 47 17 35 4 146 161
218 31 23 22 4 234 193
219 6 19 41 4 142 171
220 17 1 45 8 94 207
221 15 30 65 2 165 106
222 45 1 19 2 218 145
223 34 30 76 13 75 226
224 21 17 40 7 169 125
225 45 39 44 5 130 199
226 5 2 56 9 220 211
227 44 8 80 3 188 68
228 34 25 56 5 198 153
229 11 32 45 8 109 257
230 14 38 49 7 64 143
231 26 35 59 8 64 198
232 43 47 28 1 178 172
233 36 28 99 13 4 131
234 5 13 41 4 254 246
235 16 32 40 8 193 186
236 26 22 51 7 97 154
237 23 44 51 9 85 231
238 48 25 69 8 79 170
239 48 21 46 1 84 65
240 6 21 23 3 252 211
241 11 19 14 2 119 200
242 12 15 31 6 163 188
243 9 31 24 2 255 251
244 33 35 39 1 105 90
245 39 15 42 5 200 188
246 46 32 54 4 191 70
247 26 43 32 5 239 108
248 2 29 77 1 193 128
249 3 42 52 1 138 115
250 3 49 64 11 126 157
