*Parameters
ProblemName RBWQN40A160C120W2MM_S1205
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 40
num_arcs 160
num_commodities 120
seed_num 1205
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
109 38 11 59 2 54 81
110 28 10 89 11 205 15
111 21 27 31 3 165 276
112 36 15 39 6 225 233
113 28 5 30 2 168 225
114 28 35 52 6 105 186
115 32 15 12 1 281 282
116 28 16 82 8 180 44
117 10 14 35 3 141 98
118 1 17 61 7 181 163
119 17 38 37 5 118 124
120 40 6 28 4 199 233
121 14 20 39 8 252 227
122 14 15 64 2 171 225
123 32 35 31 2 86 81
124 9 40 48 2 150 119
125 38 36 30 5 243 95
126 21 3 24 1 117 191
127 32 6 46 2 76 79
128 37 3 55 10 118 125
129 15 25 44 3 85 189
130 9 38 33 5 135 136
131 37 12 29 4 162 154
132 25 20 59 2 184 198
133 7 22 34 2 122 183
134 5 10 41 6 177 240
135 25 12 79 5 196 171
136 32 38 29 2 230 148
137 17 36 23 4 253 220
138 13 8 28 6 120 266
139 21 17 39 6 178 151
140 14 1 35 5 264 82
141 3 33 34 6 126 173
142 39 15 35 5 84 122
143 24 28 49 4 109 158
144 27 29 83 13 197 33
145 25 6 68 7 63 80
146 9 10 38 2 138 257
147 8 32 39 1 135 212
148 12 18 47 1 220 255
149 35 6 82 15 126 215
150 5 38 61 4 102 51
151 35 40 93 2 126 148
152 12 14 63 5 107 138
153 15 11 48 4 96 90
154 18 36 41 3 123 70
155 36 2 20 4 117 232
156 38 1 42 6 180 227
157 39 28 38 5 252 208
158 16 18 23 4 154 96
159 20 34 55 2 160 124
160 3 22 51 7 101 125
