*Parameters
ProblemName RBWQN50A200C150W2MM_S5890
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 150
seed_num 5890
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
125 1 33 1.000 935 640 16
126 33 18 1.000 546 932 18
127 35 25 1.000 675 1037 19
128 10 37 1.000 654 678 20
129 11 38 1.000 1055 1094 18
130 39 9 1.000 810 859 24
131 26 37 1.000 701 585 17
132 15 9 1.000 1064 971 25
133 30 34 1.000 731 797 16
134 25 7 1.000 1126 870 16
135 30 29 1.000 605 722 16
136 10 48 1.000 905 568 18
137 35 16 1.000 704 763 18
138 17 1 1.000 744 917 25
139 21 19 1.000 830 817 21
140 4 7 1.000 868 1081 24
141 12 4 1.000 1250 680 16
142 10 27 1.000 755 727 21
143 44 18 1.000 700 1006 24
144 10 35 1.000 994 672 22
145 11 12 1.000 672 891 15
146 23 44 1.000 819 629 18
147 29 32 1.000 608 867 18
148 38 34 1.000 914 970 22
149 30 21 1.000 482 797 18
150 49 26 1.000 886 623 25
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 39 17 25 5 95 251
2 17 18 58 8 53 154
3 18 16 67 12 184 159
4 18 49 63 1 207 188
5 16 37 45 8 222 146
6 49 21 20 1 170 166
7 39 22 45 3 195 79
8 22 5 20 2 88 261
9 18 19 4 1 246 173
10 19 30 30 2 181 247
11 5 43 62 7 153 123
12 16 1 37 7 141 167
13 19 46 56 7 129 127
14 30 23 73 2 222 71
15 16 27 47 7 159 187
16 43 32 74 10 85 46
17 17 33 36 2 234 164
18 30 42 54 6 100 128
19 27 29 67 5 173 161
20 42 20 35 7 242 123
21 5 35 35 6 222 82
22 49 2 55 8 69 148
23 17 26 37 7 75 175
24 2 28 59 9 156 223
25 23 14 55 3 74 79
26 14 34 58 6 195 59
27 30 45 76 13 52 213
28 33 44 19 1 140 178
29 17 8 23 1 178 254
30 20 40 47 5 163 111
31 18 6 46 5 134 252
32 19 4 45 1 191 78
33 35 12 37 2 79 141
34 14 7 17 1 142 99
35 27 47 58 10 209 60
36 28 9 50 7 240 122
37 47 50 49 4 169 147
38 16 15 58 2 184 113
39 2 11 49 8 237 167
40 47 41 57 1 168 105
41 28 25 58 3 45 102
42 45 13 65 8 161 69
43 7 31 38 6 168 258
44 32 3 51 7 127 149
45 43 38 53 2 209 241
46 33 10 54 3 193 225
47 26 48 55 1 112 216
48 29 36 28 2 109 110
49 37 24 62 10 194 178
50 17 39 11 1 168 262
51 18 39 36 2 189 118
52 16 39 39 4 145 149
53 49 18 51 9 224 76
54 37 17 64 7 181 67
55 21 18 94 16 137 188
56 22 17 23 1 138 145
57 5 21 64 7 128 122
58 19 5 37 3 176 194
59 30 18 18 4 162 262
60 43 17 40 4 120 212
61 1 43 44 4 245 62
62 46 37 29 1 184 232
63 23 22 72 3 157 54
64 27 5 24 5 176 113
65 32 5 19 1 242 228
66 33 37 35 5 102 202
67 42 37 72 3 126 199
68 29 42 37 3 236 124
69 20 23 21 4 198 236
70 35 39 58 9 116 99
71 2 46 48 2 229 251
72 26 49 37 2 71 204
73 28 16 24 2 235 256
74 14 43 63 10 92 91
75 34 46 83 11 171 169
76 45 42 38 5 262 221
77 44 5 24 3 80 265
78 8 16 65 7 72 189
79 40 37 29 2 83 207
80 6 1 27 3 240 210
81 4 26 55 4 83 58
82 12 22 50 4 128 219
83 7 16 54 10 213 72
84 47 27 59 6 128 203
85 9 49 34 4 74 126
86 50 8 40 4 176 213
87 15 20 23 5 199 231
88 11 5 41 5 97 204
89 41 11 25 2 137 208
90 25 8 37 4 206 225
91 13 43 30 6 181 162
92 31 30 47 4 232 164
93 3 18 45 2 73 239
94 38 26 40 5 186 102
95 10 12 33 6 219 115
96 48 12 44 6 174 88
97 36 9 56 6 228 99
98 24 31 54 8 52 148
99 50 33 57 9 129 121
100 30 32 62 5 216 79
101 30 50 49 1 109 72
102 10 28 46 1 88 104
103 8 42 67 9 121 59
104 7 49 36 3 170 166
105 45 30 66 6 220 66
106 12 26 63 10 184 79
107 26 20 44 3 98 72
108 26 27 41 5 219 113
109 27 6 27 4 168 187
110 32 10 38 6 87 204
111 28 34 30 2 103 209
112 5 42 31 1 156 174
113 15 37 39 7 181 140
114 10 45 47 6 94 217
115 16 36 45 8 204 193
116 33 48 57 11 199 157
117 36 37 46 8 186 234
118 21 41 47 4 119 252
119 47 5 34 1 200 102
120 39 12 70 6 143 126
121 20 11 42 4 219 177
122 18 41 42 7 121 246
123 45 7 44 7 199 182
124 22 44 22 4 163 197
125 42 43 77 11 211 132
126 29 10 65 10 59 71
127 13 12 54 6 55 86
128 6 43 61 1 165 183
129 25 35 14 2 221 114
130 31 36 43 6 68 253
131 13 44 64 3 146 165
132 7 40 38 4 165 108
133 3 37 13 2 262 159
134 45 36 42 4 176 130
135 45 23 76 13 116 211
136 50 1 25 3 220 155
137 50 12 46 3 104 174
138 39 24 49 8 171 93
139 46 25 74 13 43 214
140 25 48 91 16 142 192
141 43 44 82 6 126 127
142 21 11 50 4 85 153
143 8 32 57 7 187 186
144 36 44 49 2 186 186
145 42 29 30 3 268 177
146 32 31 42 2 76 242
147 18 31 70 13 133 94
148 22 48 56 1 166 201
149 4 21 52 9 115 240
150 22 3 52 3 216 183
151 5 20 60 4 163 231
152 41 15 41 2 163 131
153 42 26 29 3 180 176
154 13 10 48 8 167 140
155 28 19 79 11 130 107
156 33 18 38 7 187 85
157 26 30 26 5 188 262
158 2 18 60 5 195 109
159 4 28 50 6 132 180
160 23 36 38 5 235 142
161 8 5 49 1 202 149
162 11 9 41 8 85 211
163 5 40 25 4 203 139
164 19 15 49 1 144 163
165 48 16 30 2 133 268
166 50 46 61 6 105 184
167 41 17 28 1 93 202
168 48 33 36 4 245 133
169 20 29 61 5 139 162
170 38 10 53 7 125 153
171 36 41 57 6 210 151
172 50 48 73 11 205 40
173 2 6 53 8 89 59
174 12 37 34 3 211 113
175 28 44 16 3 284 153
176 16 46 63 12 102 160
177 34 36 44 2 120 146
178 30 43 34 4 155 240
179 39 5 44 8 226 141
180 12 27 57 4 147 157
181 34 25 42 3 162 136
182 49 40 47 5 82 143
183 41 50 72 3 71 216
184 32 12 37 3 246 128
185 3 49 41 5 112 189
186 38 6 16 1 109 92
187 13 14 10 2 253 150
188 40 31 77 12 181 137
189 21 17 30 5 86 86
190 26 3 17 3 212 227
191 13 22 20 2 125 201
192 22 13 29 2 89 209
193 43 27 79 5 176 149
194 35 36 69 6 85 88
195 33 50 24 2 79 148
196 42 13 70 5 130 190
197 1 22 63 2 42 67
198 36 21 57 6 79 231
199 30 20 58 2 70 101
200 47 8 51 3 146 50
