*Parameters
ProblemName RBWQN50A200C100W2MM_S7859
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 7859
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
105 28 36 50 6 108 215
106 7 4 58 1 71 226
107 5 33 75 11 205 164
108 2 35 66 6 48 65
109 2 20 75 2 164 124
110 17 27 48 9 148 57
111 10 31 30 6 119 273
112 2 16 57 11 164 50
113 31 13 25 3 222 136
114 40 38 89 17 20 116
115 6 22 21 4 226 150
116 27 41 56 7 145 200
117 1 29 62 9 117 73
118 20 50 53 7 203 81
119 11 2 64 9 145 64
120 12 50 44 8 118 210
121 41 21 68 13 28 55
122 11 26 36 5 67 204
123 13 24 52 6 245 157
124 14 48 20 2 267 162
125 38 43 45 6 149 213
126 33 30 47 4 212 120
127 21 14 49 3 104 248
128 36 4 31 4 171 106
129 2 5 8 1 277 167
130 47 49 78 10 113 118
131 44 1 80 8 40 190
132 23 1 30 4 175 184
133 33 3 58 5 186 165
134 29 37 34 6 157 77
135 32 47 20 4 200 197
136 15 23 18 1 256 244
137 28 22 46 8 83 59
138 4 40 45 5 161 240
139 26 21 52 6 76 169
140 25 1 53 5 50 200
141 31 26 38 7 162 154
142 46 33 44 7 71 112
143 10 45 43 5 197 256
144 49 20 78 15 48 171
145 28 23 30 4 155 260
146 4 35 67 11 41 30
147 29 50 50 3 204 228
148 28 37 53 8 207 92
149 50 12 34 1 212 235
150 15 24 34 5 259 196
151 15 22 35 4 105 149
152 28 47 68 12 82 40
153 40 6 36 2 231 124
154 8 40 14 3 254 228
155 43 41 41 7 68 208
156 26 19 52 9 243 169
157 49 19 49 4 137 97
158 28 46 67 1 176 195
159 16 47 18 3 93 95
160 34 35 42 4 223 92
161 9 38 26 4 140 268
162 5 20 55 7 205 134
163 29 39 75 11 32 161
164 31 50 38 1 85 222
165 42 1 51 2 216 205
166 43 21 46 8 119 78
167 37 39 66 11 141 113
168 29 47 61 8 35 191
169 26 11 21 1 226 132
170 20 29 53 6 88 209
171 1 49 37 7 109 79
172 23 44 26 3 234 266
173 18 6 57 3 76 65
174 39 31 33 3 73 93
175 42 34 43 5 206 147
176 18 3 69 6 71 122
177 24 18 64 8 212 74
178 14 18 52 4 117 117
179 2 8 67 10 189 219
180 1 36 30 2 78 104
181 45 21 34 4 216 166
182 39 43 21 3 270 277
183 45 1 50 8 83 170
184 24 36 33 7 212 220
185 12 22 75 12 53 214
186 2 9 44 7 167 134
187 37 31 50 3 156 71
188 28 29 40 4 102 123
189 18 50 78 13 61 52
190 13 20 45 7 151 81
191 14 21 72 11 79 98
192 18 7 55 4 120 74
193 46 47 39 5 211 176
194 34 9 18 3 285 268
195 31 48 54 8 236 154
196 15 11 61 11 153 183
197 22 28 60 7 76 74
198 49 34 63 10 129 174
199 4 20 46 5 135 82
200 12 40 42 2 138 205
