*Parameters
ProblemName RBWQN70A280C210W2MM_S9630
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 70
num_arcs 280
num_commodities 210
seed_num 9630
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
86 51 55 1.000 606 559 19
87 16 11 1.000 612 660 19
88 63 10 1.000 708 876 25
89 10 19 1.000 836 851 19
90 44 50 1.000 662 912 18
91 56 34 1.000 851 1073 25
92 70 45 1.000 928 950 24
93 46 26 1.000 761 959 20
94 69 2 1.000 626 683 16
95 60 17 1.000 512 668 15
96 50 42 1.000 749 727 15
97 45 12 1.000 610 883 18
98 46 31 1.000 844 486 18
99 16 62 1.000 565 792 24
100 33 57 1.000 831 836 24
101 1 67 1.000 785 586 20
102 11 56 1.000 667 773 21
103 35 48 1.000 687 896 25
104 2 9 1.000 749 661 17
105 18 19 1.000 597 1005 17
106 26 58 1.000 583 768 18
107 36 45 1.000 995 765 18
108 38 14 1.000 676 643 17
109 28 29 1.000 669 563 21
110 60 30 1.000 750 576 21
111 17 27 1.000 772 701 22
112 36 43 1.000 965 885 23
113 21 69 1.000 905 658 21
114 14 35 1.000 553 756 21
115 10 50 1.000 986 1014 18
116 29 45 1.000 1298 876 21
117 42 51 1.000 655 732 19
118 16 36 1.000 823 937 21
119 5 59 1.000 609 748 20
120 8 17 1.000 440 751 16
121 47 45 1.000 785 832 16
122 35 43 1.000 862 979 24
123 10 48 1.000 880 817 15
124 50 16 1.000 718 628 17
125 32 16 1.000 810 634 20
126 24 66 1.000 104 140 23
127 42 13 1.000 661 519 17
128 42 23 1.000 641 649 20
129 65 1 1.000 515 817 19
130 10 39 1.000 683 882 16
131 66 69 1.000 609 762 24
132 2 3 1.000 549 537 22
133 59 10 1.000 533 758 24
134 13 26 1.000 937 744 23
135 58 2 1.000 730 764 20
136 28 59 1.000 633 657 25
137 70 18 1.000 822 761 22
138 1 49 1.000 837 839 20
139 53 30 1.000 569 702 20
140 21 43 1.000 747 838 17
141 56 21 1.000 762 807 25
142 49 46 1.000 637 747 25
143 9 11 1.000 939 811 16
144 35 9 1.000 901 832 16
145 47 2 1.000 844 856 24
146 23 16 1.000 662 641 23
147 23 40 1.000 705 591 16
148 6 26 1.000 1150 891 22
149 22 55 1.000 802 627 17
150 60 51 1.000 712 723 19
151 49 42 1.000 607 644 15
152 7 54 1.000 698 875 24
153 23 62 1.000 877 582 24
154 44 24 1.000 590 947 19
155 63 37 1.000 605 864 24
156 53 69 1.000 772 806 24
157 54 6 1.000 930 679 22
158 28 11 1.000 882 626 22
159 68 22 1.000 512 699 23
160 17 30 1.000 608 800 23
161 14 36 1.000 810 1040 25
162 4 31 1.000 670 467 18
163 8 57 1.000 846 556 25
164 18 38 1.000 879 859 20
165 52 37 1.000 548 822 16
166 50 8 1.000 807 751 19
167 3 25 1.000 803 838 25
168 21 44 1.000 773 753 19
169 20 9 1.000 651 976 25
170 27 69 1.000 881 851 20
171 47 17 1.000 796 657 25
172 25 43 1.000 815 755 21
173 67 13 1.000 631 857 16
174 22 26 1.000 795 854 23
175 27 17 1.000 611 711 15
176 51 28 1.000 383 775 18
177 51 56 1.000 598 647 18
178 23 44 1.000 886 616 15
179 18 25 1.000 705 955 18
180 46 28 1.000 592 835 25
181 12 68 1.000 518 760 22
182 50 66 1.000 1019 709 22
183 53 37 1.000 723 496 23
184 24 34 1.000 902 958 21
185 55 48 1.000 628 812 19
186 1 68 1.000 819 594 19
187 65 40 1.000 521 776 19
188 51 21 1.000 555 730 20
189 60 8 1.000 678 739 22
190 9 56 1.000 913 832 23
191 20 4 1.000 577 606 19
192 44 51 1.000 556 815 21
193 34 35 1.000 683 890 15
194 1 57 1.000 918 614 23
195 26 4 1.000 670 651 25
196 34 7 1.000 858 762 19
197 26 16 1.000 602 629 19
198 41 46 1.000 483 838 16
199 2 44 1.000 799 697 20
200 12 28 1.000 710 485 16
201 58 70 1.000 846 581 23
202 13 47 1.000 692 680 18
203 54 35 1.000 748 708 24
204 9 19 1.000 826 948 24
205 64 33 1.000 639 747 15
206 50 41 1.000 1043 680 22
207 18 3 1.000 573 913 17
208 25 14 1.000 764 493 17
209 6 67 1.000 801 808 16
210 9 10 1.000 976 822 24
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 68 42 25 5 94 223
2 42 17 12 2 144 137
3 42 67 53 8 129 74
4 68 55 72 11 90 129
5 68 14 67 11 176 71
6 17 13 21 5 185 145
7 42 59 46 2 52 68
8 14 63 65 2 100 156
9 13 54 46 1 145 211
10 63 1 8 1 185 207
11 67 58 47 9 118 214
12 14 4 35 2 88 199
13 42 66 16 3 229 245
14 1 45 46 9 133 179
15 55 20 59 4 133 140
16 55 48 38 4 164 222
17 42 37 65 12 202 136
18 17 5 65 3 123 31
19 66 16 49 8 97 220
20 37 7 31 3 137 177
21 48 21 9 2 229 178
22 16 22 67 12 64 65
23 59 29 36 7 155 197
24 54 3 56 10 49 167
25 66 46 19 4 248 210
26 3 62 56 11 113 121
27 62 26 33 4 195 163
28 20 18 43 7 58 54
29 7 28 37 5 179 149
30 1 60 38 2 258 168
31 4 30 34 7 127 151
32 4 6 26 3 273 208
33 30 49 50 2 145 188
34 45 57 32 3 99 94
35 20 32 39 3 80 228
36 17 23 20 2 264 231
37 28 40 70 9 81 96
38 55 44 36 1 215 195
39 20 70 58 5 162 52
40 18 33 69 5 97 217
41 62 41 76 9 109 196
42 23 15 59 4 201 145
43 30 10 31 3 82 162
44 46 34 40 4 254 256
45 45 9 61 6 136 57
46 28 47 40 8 58 146
47 23 69 20 1 196 115
48 30 11 39 7 253 68
49 66 51 64 9 82 45
50 15 65 47 8 216 134
51 49 12 50 2 139 75
52 68 8 81 15 32 125
53 67 38 38 4 164 258
54 38 50 27 5 113 214
55 59 19 54 6 208 66
56 65 24 34 4 149 184
57 46 53 47 7 227 161
58 51 56 62 6 58 50
59 53 2 47 6 54 99
60 22 39 18 4 147 142
61 14 25 35 5 91 224
62 4 64 29 2 146 85
63 60 27 74 5 84 68
64 42 31 67 12 205 61
65 58 61 53 7 211 209
66 68 43 45 8 112 209
67 25 35 62 9 65 33
68 51 36 35 3 202 247
69 54 52 62 10 113 36
70 42 68 49 8 244 111
71 17 68 37 6 193 150
72 67 17 51 2 139 132
73 55 67 32 4 97 219
74 14 17 30 1 105 180
75 13 42 31 3 205 93
76 59 42 59 5 126 208
77 63 68 81 11 103 176
78 54 13 32 5 206 146
79 1 54 29 3 133 228
80 58 42 53 5 145 125
81 4 58 72 11 92 103
82 66 4 72 11 191 34
83 45 54 18 1 152 162
84 20 17 40 4 177 170
85 48 59 41 3 164 161
86 37 58 73 7 190 193
87 5 67 63 3 70 74
88 16 37 77 10 202 127
89 7 66 32 4 259 163
90 21 42 39 5 171 85
91 22 63 63 5 44 105
92 29 54 25 2 272 251
93 3 29 53 1 111 100
94 46 3 81 5 27 67
95 62 68 57 7 172 169
96 26 59 32 4 261 158
97 18 63 61 5 194 200
98 28 37 34 2 187 109
99 60 42 53 8 102 73
100 30 18 69 6 100 187
101 6 13 23 1 187 184
102 49 59 27 3 130 207
103 57 13 17 3 209 270
104 32 63 67 3 166 119
105 23 42 37 4 126 163
106 40 49 13 2 254 105
107 44 68 47 7 73 79
108 70 29 47 3 109 90
109 33 5 52 6 68 195
110 41 29 69 2 152 40
111 15 33 51 3 210 66
112 10 33 28 5 152 136
113 34 6 27 2 180 126
114 9 21 41 5 123 234
115 47 30 31 2 111 201
116 69 57 66 7 168 141
117 11 10 47 3 65 99
118 51 59 52 2 44 85
119 65 16 64 6 40 172
120 12 59 47 7 133 77
121 8 6 41 8 199 182
122 38 54 54 7 197 42
123 50 60 42 8 184 156
124 19 57 41 8 122 192
125 24 66 65 9 104 140
126 53 55 52 2 45 231
127 56 4 43 3 128 154
128 2 11 51 4 225 152
129 39 46 37 7 255 260
130 25 5 82 12 48 139
131 64 69 70 11 67 136
132 27 38 23 3 184 156
133 31 16 39 7 150 66
134 61 33 58 5 88 161
135 43 19 63 8 73 209
136 35 31 41 2 84 173
137 36 21 59 5 116 118
138 52 68 39 5 167 134
139 22 55 33 1 255 163
140 37 20 17 1 247 222
141 62 39 70 10 73 153
142 22 28 24 5 79 140
143 17 18 35 7 113 130
144 12 56 37 3 124 98
145 11 15 60 2 34 53
146 59 48 36 6 204 224
147 40 3 31 5 85 96
148 39 4 67 3 142 77
149 20 57 43 9 239 125
150 8 20 76 4 43 12
151 12 17 37 6 91 137
152 25 19 70 8 31 217
153 45 26 48 2 110 229
154 16 46 85 12 19 50
155 5 54 85 7 32 132
156 65 50 41 3 237 150
157 15 37 38 1 142 173
158 58 32 26 2 273 143
159 10 64 31 1 183 239
160 66 38 34 1 123 203
161 42 28 10 1 284 138
162 28 14 47 9 138 56
163 30 17 36 6 110 206
164 22 4 34 3 102 160
165 13 1 42 4 245 211
166 19 7 60 6 113 109
167 47 67 38 3 255 161
168 59 4 27 4 213 236
169 36 29 47 5 90 167
170 18 40 75 11 29 165
171 2 20 85 9 77 139
172 48 30 57 7 44 97
173 48 1 28 4 121 84
174 8 19 51 1 84 212
175 20 25 59 5 46 143
176 19 67 48 8 211 101
177 34 48 5 1 209 193
178 2 59 49 10 162 187
179 59 61 55 6 69 179
180 30 56 54 2 214 175
181 8 4 22 3 259 268
182 2 16 40 7 247 77
183 69 44 64 3 123 74
184 2 44 55 10 77 76
185 47 11 61 7 179 80
186 32 51 44 6 90 219
187 49 27 46 5 67 123
188 33 1 50 4 111 53
189 25 45 38 4 251 179
190 41 7 61 6 66 132
191 25 16 76 7 171 87
192 57 31 31 6 149 156
193 37 56 33 6 239 101
194 19 37 49 5 204 176
195 7 35 48 2 166 109
196 12 8 24 5 173 201
197 56 57 35 4 76 169
198 4 13 75 5 64 209
199 64 33 64 5 51 221
200 31 61 47 7 121 248
201 42 14 50 3 216 110
202 46 20 71 12 138 191
203 44 70 40 6 73 239
204 17 56 36 2 173 137
205 16 28 73 2 96 73
206 30 2 47 8 94 132
207 26 44 62 8 89 51
208 59 7 41 8 188 132
209 59 65 55 5 181 88
210 25 57 33 6 231 142
211 13 11 47 9 74 205
212 5 22 64 3 188 224
213 33 38 34 5 203 233
214 4 21 53 7 93 116
215 55 30 64 2 76 63
216 35 40 58 10 111 167
217 68 33 53 9 127 43
218 26 34 60 8 165 164
219 37 31 71 5 114 22
220 44 31 20 3 240 128
221 69 22 41 2 74 60
222 51 16 79 2 73 96
223 56 70 83 8 63 67
224 50 63 67 2 177 70
225 15 12 77 9 157 137
226 67 54 9 1 172 233
227 27 37 55 7 188 217
228 27 21 47 9 186 201
229 61 25 75 2 175 103
230 39 32 30 5 268 137
231 57 51 25 5 85 136
232 8 12 52 7 238 55
233 61 4 58 3 101 204
234 52 39 33 5 92 105
235 65 17 49 1 118 235
236 20 6 33 6 129 199
237 4 23 41 5 147 169
238 2 27 85 15 138 3
239 3 35 29 1 244 246
240 65 67 47 6 192 189
241 46 18 29 6 125 206
242 39 62 80 12 185 85
243 43 36 34 2 169 234
244 59 52 29 5 208 230
245 33 10 47 3 211 157
246 37 55 55 11 234 130
247 13 7 54 7 124 157
248 61 70 52 10 47 74
249 62 35 36 6 75 203
250 61 60 47 3 57 137
251 16 63 47 9 57 85
252 50 27 57 5 163 60
253 69 24 75 5 19 139
254 44 48 34 7 68 70
255 59 16 74 14 18 209
256 53 23 36 4 70 216
257 38 59 48 9 174 122
258 12 45 18 4 197 262
259 4 65 40 4 239 149
260 2 7 53 10 224 220
261 61 47 58 1 140 103
262 55 6 23 4 253 247
263 35 3 44 5 106 97
264 25 53 44 1 235 190
265 64 3 38 4 114 63
266 43 6 50 6 236 54
267 20 27 52 5 139 192
268 20 53 48 6 97 171
269 70 37 51 1 150 164
270 66 22 61 11 124 63
271 41 59 25 5 78 194
272 40 64 37 2 185 241
273 30 12 55 8 88 137
274 1 52 71 12 77 100
275 11 35 74 10 44 29
276 69 64 60 7 147 184
277 21 48 19 2 101 147
278 28 41 57 2 220 125
279 27 68 9 1 249 282
280 60 9 66 7 180 42
