*Parameters
ProblemName RBWQN80A320C240W2MM_S6371
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 80
num_arcs 320
num_commodities 240
seed_num 6371
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
227 47 55 1.000 1031 860 25
228 66 7 1.000 854 927 16
229 31 78 1.000 993 1204 22
230 31 30 1.000 849 826 19
231 33 55 1.000 572 947 20
232 29 43 1.000 687 805 21
233 49 31 1.000 997 1367 20
234 40 53 1.000 944 809 17
235 15 58 1.000 887 1046 18
236 21 55 1.000 729 811 21
237 31 47 1.000 597 747 15
238 51 23 1.000 828 1051 25
239 79 53 1.000 683 692 16
240 13 42 1.000 863 791 20
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 5 54 28 3 202 234
2 5 79 56 6 82 129
3 79 45 61 9 195 62
4 54 71 31 3 232 96
5 45 35 14 2 220 114
6 5 52 63 10 139 183
7 54 76 25 1 95 92
8 76 9 68 3 175 215
9 79 72 33 3 115 97
10 52 6 23 4 120 254
11 6 17 32 5 121 259
12 79 33 47 5 212 214
13 52 73 45 8 154 59
14 79 21 77 15 23 89
15 72 80 35 2 227 181
16 6 20 50 9 57 140
17 80 3 45 3 114 226
18 76 59 67 6 190 200
19 73 18 67 3 112 146
20 18 53 28 3 252 160
21 18 57 18 4 150 228
22 52 64 76 10 72 128
23 3 37 39 5 81 139
24 17 69 79 6 24 48
25 21 43 58 3 47 154
26 79 61 56 4 66 121
27 52 29 41 6 122 181
28 29 16 25 2 230 148
29 69 55 52 5 127 165
30 69 46 89 12 201 191
31 53 26 49 4 98 173
32 18 30 33 6 131 112
33 3 62 11 3 139 209
34 29 11 44 2 202 60
35 30 63 47 8 250 158
36 52 25 43 6 194 88
37 21 10 41 7 74 224
38 59 75 70 8 175 168
39 9 24 29 3 210 105
40 59 70 78 12 135 54
41 6 34 29 3 256 133
42 61 36 53 4 116 52
43 11 2 57 2 190 229
44 53 23 65 5 89 64
45 54 74 45 8 71 133
46 24 39 48 2 191 222
47 36 38 6 1 118 97
48 54 56 63 11 170 54
49 17 41 60 7 94 186
50 73 28 15 2 216 105
51 2 60 72 8 125 218
52 29 77 71 10 202 188
53 37 42 67 10 36 146
54 38 48 37 7 85 248
55 6 50 71 11 134 156
56 10 12 2 1 161 149
57 63 78 22 3 240 254
58 69 22 44 1 110 229
59 21 65 30 2 258 105
60 26 1 72 9 57 191
61 65 4 59 2 203 185
62 59 15 73 8 140 205
63 25 40 40 4 143 179
64 61 47 20 3 120 168
65 54 66 55 6 134 184
66 41 27 18 1 177 104
67 26 68 40 4 116 208
68 33 44 69 4 44 82
69 71 13 16 1 243 152
70 68 19 48 4 50 67
71 70 7 75 4 67 215
72 44 31 38 4 61 164
73 20 8 23 4 110 208
74 59 51 13 2 216 96
75 38 58 49 4 126 236
76 79 14 48 2 67 218
77 31 32 56 5 208 135
78 30 67 55 9 68 108
79 9 49 52 2 160 233
80 54 5 30 4 140 148
81 79 54 46 7 158 175
82 45 54 41 8 137 197
83 71 79 8 2 275 242
84 35 54 66 8 73 76
85 52 54 53 10 73 168
86 76 5 47 1 105 160
87 9 52 56 8 142 149
88 72 35 41 7 187 155
89 6 71 37 4 189 64
90 17 35 47 8 61 135
91 33 52 47 7 180 221
92 73 71 66 13 223 120
93 21 17 64 8 142 176
94 80 71 59 9 98 224
95 20 54 78 5 128 214
96 3 54 57 1 110 109
97 59 35 34 3 250 134
98 18 45 33 1 93 100
99 53 3 22 3 150 98
100 57 53 37 6 88 136
101 64 54 28 5 150 258
102 37 33 57 2 77 142
103 69 5 49 5 121 206
104 43 71 32 5 202 188
105 61 53 32 7 83 264
106 29 80 53 9 140 134
107 16 72 58 6 146 65
108 55 45 38 5 159 61
109 46 20 34 5 225 67
110 26 29 50 10 199 86
111 30 18 43 8 89 234
112 62 55 66 9 82 219
113 11 62 38 5 65 189
114 63 45 31 3 180 151
115 25 20 54 6 237 126
116 10 5 33 4 101 151
117 75 69 88 6 115 22
118 24 6 32 1 156 189
119 70 53 53 10 120 71
120 34 35 48 4 133 100
121 36 20 50 1 205 240
122 2 63 14 3 128 271
123 23 9 58 10 164 136
124 74 43 46 3 178 248
125 39 70 49 6 218 126
126 38 59 74 4 138 24
127 56 69 37 4 235 70
128 41 62 14 1 249 200
129 28 69 76 6 79 67
130 60 36 44 5 237 97
131 77 56 37 1 242 120
132 42 16 54 8 128 149
133 48 35 50 8 157 91
134 50 62 53 3 47 178
135 12 64 53 8 129 119
136 78 9 45 3 201 77
137 22 9 53 2 180 127
138 65 10 42 1 146 100
139 1 41 69 13 213 140
140 4 50 61 6 145 59
141 15 60 35 1 116 262
142 40 33 35 4 243 134
143 47 40 37 3 169 126
144 66 65 48 6 113 187
145 27 79 36 6 229 95
146 68 26 76 12 199 132
147 44 59 75 12 151 182
148 13 9 76 14 160 182
149 19 40 28 2 203 209
150 7 2 40 5 180 72
151 31 20 61 6 162 51
152 8 9 67 7 143 112
153 51 43 40 7 113 172
154 58 46 43 5 104 102
155 14 34 30 5 164 237
156 32 75 46 2 195 199
157 67 22 38 1 210 97
158 49 42 68 8 119 219
159 52 68 28 6 99 263
160 12 79 26 4 147 261
161 35 48 41 1 130 184
162 18 65 47 3 80 90
163 57 28 65 7 123 160
164 39 79 48 8 213 205
165 58 39 35 2 262 66
166 39 29 69 5 165 46
167 58 13 37 1 96 212
168 16 15 67 11 189 159
169 73 70 22 1 110 245
170 65 68 24 1 91 225
171 27 33 40 3 239 58
172 44 77 37 3 133 162
173 55 31 66 5 56 210
174 39 15 59 10 149 153
175 55 37 74 3 43 168
176 36 21 21 3 160 196
177 68 8 32 6 91 103
178 35 11 51 5 232 82
179 60 54 66 6 116 198
180 14 30 49 4 80 75
181 66 49 73 11 165 30
182 65 5 37 6 88 122
183 23 49 61 2 90 107
184 16 64 44 1 189 190
185 70 58 49 2 131 184
186 51 28 61 6 220 44
187 17 57 55 5 226 223
188 36 56 24 4 235 228
189 17 4 80 8 174 44
190 78 28 25 3 260 241
191 66 64 50 7 53 133
192 5 8 91 6 56 100
193 28 47 70 5 135 150
194 17 72 7 1 199 146
195 47 77 60 3 103 133
196 58 24 17 1 282 111
197 8 50 41 7 84 108
198 32 17 17 4 84 102
199 13 15 66 7 214 90
200 18 52 66 12 190 182
201 61 20 45 7 93 111
202 27 38 41 4 159 58
203 34 39 48 6 165 172
204 66 72 79 14 96 170
205 44 10 50 5 68 169
206 72 23 53 5 120 223
207 45 37 59 9 216 104
208 71 76 30 4 196 232
209 80 72 37 6 153 67
210 8 33 77 12 104 71
211 78 59 58 7 201 145
212 79 9 66 13 164 151
213 11 49 28 4 156 210
214 72 25 39 4 179 70
215 77 64 68 4 29 216
216 40 43 79 15 148 38
217 70 8 53 10 173 145
218 9 47 65 5 169 200
219 55 17 34 4 152 85
220 45 56 51 6 242 204
221 17 74 34 4 179 207
222 79 47 73 3 142 139
223 79 46 68 10 84 220
224 37 50 53 4 184 209
225 19 49 37 2 206 135
226 17 15 31 4 69 157
227 26 18 81 9 17 72
228 47 11 44 3 125 155
229 15 73 41 7 245 174
230 38 42 68 2 169 73
231 78 63 50 9 86 59
232 70 26 49 2 130 77
233 18 77 52 5 112 165
234 68 47 44 3 155 120
235 35 20 55 9 148 82
236 72 21 26 3 220 257
237 28 56 23 4 138 261
238 25 1 43 2 106 224
239 32 26 58 2 145 229
240 29 52 49 7 82 242
241 29 57 54 5 95 230
242 31 8 62 1 59 72
243 5 49 73 14 58 177
244 77 69 58 2 142 39
245 77 72 20 1 186 152
246 43 58 59 5 74 155
247 61 26 59 11 181 221
248 44 49 41 8 187 152
249 44 68 59 11 100 175
250 28 26 81 4 150 197
251 43 63 14 2 243 281
252 68 9 18 4 246 89
253 56 61 66 8 163 162
254 33 46 79 14 187 101
255 73 42 37 2 71 157
256 11 50 32 2 101 142
257 48 51 64 7 229 185
258 9 12 59 9 187 130
259 32 27 76 14 21 61
260 12 3 26 5 94 234
261 27 60 61 9 75 177
262 48 9 22 2 206 189
263 41 47 62 11 74 137
264 61 6 35 7 216 166
265 64 25 56 9 93 233
266 9 41 70 6 90 130
267 67 44 84 2 94 51
268 9 63 34 5 77 257
269 16 1 46 4 116 88
270 18 2 26 2 75 273
271 34 15 24 5 81 203
272 71 42 11 1 210 96
273 12 70 44 2 185 94
274 74 73 48 2 167 131
275 14 42 22 1 83 80
276 25 66 54 2 120 143
277 68 73 70 8 193 112
278 62 35 25 5 236 151
279 2 45 33 4 229 158
280 26 4 39 4 159 123
281 74 54 27 5 224 162
282 36 54 52 9 219 158
283 10 68 69 9 183 135
284 44 20 60 8 52 64
285 21 3 44 7 125 82
286 34 11 52 2 130 120
287 17 2 35 4 167 103
288 48 12 65 8 34 199
289 30 32 39 8 241 125
290 5 22 53 3 224 167
291 80 18 49 5 171 144
292 66 77 52 4 124 192
293 50 3 42 1 187 156
294 14 66 35 7 177 92
295 56 38 18 3 226 217
296 39 69 46 7 62 117
297 7 38 30 4 139 160
298 40 75 52 2 110 199
299 30 61 53 9 211 62
300 79 20 41 4 226 61
301 67 69 69 11 31 58
302 48 61 35 6 260 191
303 6 16 65 6 144 94
304 45 50 48 4 105 85
305 4 41 57 5 82 49
306 28 33 64 2 217 205
307 31 11 50 9 129 47
308 66 13 22 5 81 203
309 19 12 43 7 64 81
310 63 11 63 12 57 182
311 12 39 43 4 141 71
312 34 31 40 6 211 187
313 67 32 41 7 141 147
314 57 13 16 2 251 252
315 38 25 68 12 116 179
316 16 69 8 2 137 110
317 28 46 11 1 107 115
318 76 13 40 3 160 231
319 52 43 23 5 149 176
320 41 42 29 6 181 140
