*Parameters
ProblemName RBWQN50A200C200W2MM_S1025
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 200
seed_num 1025
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
29 19 3 52 10 161 181
30 37 27 46 6 130 145
31 12 44 79 13 185 38
32 27 17 40 3 152 122
33 30 5 33 4 223 161
34 50 36 48 6 155 242
35 15 1 44 5 106 228
36 50 42 55 6 92 176
37 18 26 59 4 49 191
38 47 6 65 12 85 101
39 21 25 71 13 213 216
40 28 48 58 9 220 86
41 13 29 40 7 78 231
42 12 2 53 5 115 226
43 12 31 35 4 188 92
44 44 39 43 9 85 203
45 6 33 47 7 67 254
46 47 35 60 9 57 139
47 31 32 55 9 150 72
48 44 43 50 6 102 154
49 28 41 23 5 193 280
50 4 11 39 1 243 262
51 9 4 53 6 61 204
52 37 4 41 5 93 214
53 34 37 55 9 218 125
54 23 9 37 1 217 234
55 18 37 45 2 110 222
56 46 18 61 9 161 222
57 21 4 65 13 212 217
58 7 37 27 1 177 204
59 22 7 47 3 64 63
60 50 37 67 12 224 106
61 13 18 51 8 184 89
62 30 37 32 3 211 80
63 45 37 42 2 198 79
64 8 23 24 4 250 269
65 47 13 18 4 138 119
66 49 47 27 3 170 218
67 14 45 24 1 81 194
68 12 46 62 1 44 222
69 20 14 54 5 76 131
70 38 7 65 9 83 141
71 19 14 76 4 146 129
72 28 37 39 2 97 118
73 16 38 47 5 137 200
74 10 38 27 2 200 185
75 24 9 22 4 151 164
76 15 10 21 3 227 148
77 40 7 29 4 272 83
78 3 28 64 11 110 73
79 27 8 33 5 133 110
80 44 13 41 4 154 142
81 17 45 66 11 212 196
82 5 15 37 3 90 73
83 36 14 18 1 210 284
84 1 9 87 4 19 190
85 42 21 44 1 141 225
86 26 17 50 4 160 164
87 6 17 44 4 241 163
88 25 27 24 4 239 267
89 48 7 22 2 113 126
90 29 21 47 8 81 107
91 2 22 66 12 153 168
92 31 23 17 2 194 149
93 39 9 30 5 122 90
94 33 26 60 6 52 140
95 35 22 57 2 82 58
96 32 22 26 5 153 192
97 43 33 37 5 180 186
98 41 24 17 4 272 113
99 38 6 7 2 207 132
100 16 30 5 1 171 193
101 1 33 13 3 257 143
102 9 18 59 11 195 234
103 23 3 32 4 176 263
104 18 24 56 5 119 184
105 30 43 52 4 170 116
106 20 2 29 3 195 269
107 26 41 61 4 208 189
108 18 13 16 2 136 178
109 27 2 18 3 285 172
110 4 28 25 4 116 168
111 10 48 76 2 42 136
112 41 39 26 4 89 151
113 33 16 67 12 56 61
114 8 21 44 6 139 126
115 30 34 47 9 206 117
116 49 32 45 1 238 66
117 1 36 67 11 33 137
118 37 9 7 2 298 232
119 17 23 50 9 207 74
120 19 41 19 1 136 158
121 46 33 51 8 196 224
122 20 15 37 3 211 246
123 9 2 43 7 182 134
124 46 13 57 3 219 101
125 14 39 63 11 176 67
126 17 6 72 3 155 201
127 38 27 62 6 189 49
128 18 47 41 8 243 121
129 26 33 66 4 222 79
130 6 3 32 4 142 107
131 35 32 33 7 172 231
132 20 25 19 3 238 144
133 47 31 35 3 145 136
134 29 33 62 2 103 207
135 26 40 76 12 166 159
136 39 2 42 3 192 133
137 50 15 34 4 199 146
138 15 28 57 5 49 169
139 29 44 69 3 57 112
140 29 6 17 1 282 95
141 43 12 50 9 51 218
142 1 45 57 7 62 235
143 45 32 43 4 210 117
144 26 32 53 9 221 57
145 3 50 12 1 204 222
146 27 39 56 4 130 242
147 42 49 44 5 75 195
148 33 45 30 4 100 99
149 9 7 17 1 236 235
150 35 46 34 3 226 224
151 26 13 24 2 167 106
152 37 18 54 3 203 55
153 15 25 69 7 56 165
154 13 20 59 4 165 196
155 39 44 8 2 286 111
156 42 28 76 15 197 81
157 11 21 55 11 82 114
158 29 19 67 3 213 79
159 46 20 62 4 45 78
160 45 14 12 2 144 187
161 9 25 46 6 177 157
162 3 16 58 9 155 91
163 10 50 48 6 112 213
164 24 35 57 8 91 180
165 48 16 23 3 274 90
166 38 34 66 13 74 101
167 27 43 58 6 162 227
168 38 50 56 2 90 164
169 30 28 41 5 67 198
170 28 39 39 7 125 144
171 40 3 72 11 165 139
172 27 32 59 9 197 63
173 45 11 35 2 180 172
174 9 29 62 11 162 127
175 31 45 41 7 232 123
176 49 11 28 2 259 270
177 2 50 66 1 186 177
178 35 14 36 3 244 242
179 46 34 77 4 46 175
180 15 45 22 5 109 270
181 48 50 60 6 96 159
182 20 4 45 4 80 67
183 4 1 96 9 9 80
184 27 36 49 2 232 121
185 37 3 29 2 209 188
186 15 48 30 2 256 167
187 15 50 48 6 111 141
188 12 25 59 7 151 215
189 42 16 22 3 275 135
190 46 26 89 9 33 74
191 39 4 27 4 201 213
192 37 43 50 7 216 109
193 28 33 80 8 206 193
194 47 5 48 3 157 121
195 44 11 49 9 173 79
196 8 27 53 8 96 231
197 45 22 18 3 278 104
198 22 31 14 1 183 206
199 34 11 68 13 91 122
200 8 7 16 1 144 169
