*Parameters
ProblemName RBWQN50A200C100W2MM_S8226
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 8226
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
90 26 25 1.000 558 1082 23
91 26 39 1.000 785 1037 24
92 5 12 1.000 832 874 24
93 24 42 1.000 594 914 22
94 31 15 1.000 828 947 24
95 41 2 1.000 1110 609 15
96 24 23 1.000 759 897 19
97 11 38 1.000 677 796 25
98 17 43 1.000 802 856 24
99 42 50 1.000 663 775 22
100 44 21 1.000 547 535 15
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 49 44 32 4 87 98
2 49 14 65 11 96 157
3 44 4 24 4 139 259
4 4 42 67 9 216 200
5 49 33 35 4 219 200
6 4 3 57 3 150 244
7 49 5 51 9 159 207
8 44 28 36 4 117 204
9 3 21 49 9 83 67
10 5 10 52 4 148 93
11 33 24 78 5 146 86
12 21 47 44 4 164 124
13 21 11 35 3 211 102
14 11 17 67 7 104 149
15 5 37 40 7 68 129
16 47 34 51 4 213 135
17 11 50 60 3 46 83
18 14 35 68 10 72 197
19 21 9 31 5 267 275
20 24 39 33 2 208 253
21 28 45 62 5 193 92
22 37 19 16 2 256 97
23 47 26 31 5 97 115
24 45 22 74 12 70 80
25 28 27 46 2 127 243
26 33 7 66 4 176 158
27 35 25 64 7 67 107
28 50 46 53 3 121 194
29 27 1 58 4 212 86
30 45 43 46 5 211 148
31 24 23 15 2 281 235
32 35 18 45 6 63 229
33 25 8 37 3 266 266
34 44 6 71 12 77 191
35 45 41 31 4 96 262
36 21 15 23 4 148 188
37 28 31 47 1 103 154
38 4 29 86 6 131 166
39 34 16 40 8 152 171
40 41 2 54 6 200 105
41 41 12 28 5 98 237
42 6 48 34 5 191 184
43 9 30 37 6 117 184
44 2 40 64 13 194 135
45 23 20 18 3 220 187
46 26 36 34 5 158 172
47 45 13 34 5 145 79
48 31 38 39 2 112 80
49 23 32 16 3 191 137
50 44 49 67 8 82 72
51 14 44 68 5 190 233
52 4 49 39 4 240 194
53 42 4 76 3 180 43
54 33 42 18 3 118 192
55 3 44 54 6 141 194
56 5 3 45 6 129 95
57 28 3 21 4 140 135
58 21 44 69 4 61 181
59 10 21 35 7 159 239
60 24 4 64 7 57 113
61 47 4 64 7 83 152
62 11 42 66 11 48 98
63 17 5 28 2 273 149
64 37 10 34 2 123 130
65 34 21 53 2 126 198
66 50 3 46 5 158 81
67 35 11 74 2 187 56
68 9 24 23 5 191 284
69 39 50 53 3 74 200
70 45 37 54 2 246 86
71 19 33 86 16 36 115
72 26 21 18 3 261 173
73 22 33 78 10 102 37
74 27 17 76 8 74 100
75 7 49 52 9 55 59
76 25 33 56 10 65 73
77 46 35 55 5 150 228
78 1 10 60 5 92 229
79 43 17 36 7 89 119
80 23 11 67 10 130 163
81 18 43 31 3 126 222
82 8 21 57 9 61 216
83 6 44 40 2 97 252
84 41 49 67 5 112 56
85 15 37 56 4 172 149
86 31 18 42 8 179 138
87 29 7 35 2 208 107
88 16 37 72 5 155 78
89 2 50 38 7 90 78
90 12 16 49 4 105 184
91 48 23 60 4 170 214
92 30 7 37 5 232 87
93 40 42 27 4 269 257
94 20 39 74 4 28 176
95 36 1 31 4 146 264
96 13 49 60 10 93 119
97 38 24 36 2 255 167
98 32 37 95 17 37 131
99 22 37 11 2 298 126
100 7 32 58 5 69 140
101 6 1 66 11 220 187
102 27 30 74 6 157 71
103 9 48 31 5 190 162
104 6 46 53 2 101 184
105 30 9 50 10 221 181
106 15 21 17 3 204 257
107 33 48 41 5 138 170
108 35 31 44 5 178 72
109 37 15 25 4 239 256
110 35 14 66 13 65 214
111 14 45 36 3 229 169
112 15 48 56 5 199 120
113 5 45 47 4 178 143
114 13 26 76 7 205 55
115 23 28 21 4 264 175
116 17 29 36 2 160 197
117 45 31 42 2 243 147
118 17 6 42 6 184 178
119 10 5 37 6 173 188
120 37 41 56 2 242 247
121 48 9 36 4 104 114
122 31 4 55 7 144 147
123 22 42 77 15 203 92
124 36 47 75 12 36 76
125 28 36 86 12 146 86
126 34 9 32 5 78 252
127 5 16 34 4 129 79
128 27 23 43 3 107 212
129 1 35 56 3 50 128
130 5 12 43 6 124 225
131 50 21 37 7 106 98
132 17 40 21 3 104 227
133 29 38 74 10 154 195
134 47 37 25 4 185 110
135 20 37 73 8 38 114
136 27 14 29 3 131 267
137 37 39 40 6 185 235
138 42 36 44 4 118 107
139 34 4 45 8 102 137
140 10 14 29 1 84 106
141 12 37 78 2 169 142
142 34 5 24 1 128 137
143 20 34 24 3 138 161
144 5 24 14 2 262 123
145 19 34 57 1 188 143
146 42 32 42 6 162 214
147 29 41 98 19 144 33
148 10 50 80 8 94 215
149 40 6 79 6 160 65
150 25 18 74 4 121 132
151 9 11 60 5 160 175
152 35 28 46 4 129 243
153 9 28 62 10 43 241
154 38 26 28 2 229 99
155 24 5 41 7 131 245
156 14 29 20 3 174 243
157 5 30 24 3 156 259
158 22 26 21 2 132 118
159 6 15 45 8 97 76
160 39 11 25 5 260 130
161 28 23 66 13 199 76
162 36 10 53 6 224 111
163 20 7 64 5 92 155
164 21 38 49 9 250 200
165 35 39 65 7 190 114
166 6 24 50 3 134 100
167 1 41 22 1 109 221
168 6 4 72 4 88 164
169 33 25 66 3 124 130
170 44 13 53 4 109 79
171 8 9 21 3 231 257
172 2 7 25 2 260 161
173 8 19 49 3 247 217
174 7 31 31 6 234 204
175 37 21 76 3 53 59
176 2 38 35 4 215 231
177 39 47 15 2 218 151
178 27 34 37 2 202 220
179 41 13 22 1 255 150
180 49 30 22 1 242 225
181 9 14 58 7 108 195
182 48 31 44 3 224 84
183 16 10 63 8 205 195
184 11 44 49 4 109 106
185 10 2 19 1 268 121
186 14 47 58 11 192 122
187 18 19 62 4 186 219
188 8 40 38 4 93 156
189 8 4 26 4 161 149
190 37 25 52 8 234 200
191 5 9 75 12 43 91
192 49 25 53 7 118 157
193 39 23 37 3 121 120
194 3 43 30 1 91 191
195 35 20 43 6 148 250
196 47 1 59 6 178 121
197 36 46 42 5 245 210
198 23 29 37 4 138 147
199 28 5 55 5 93 115
200 45 33 26 3 84 144
