*Parameters
ProblemName RBWQN50A200C200W2MM_S8273
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 200
seed_num 8273
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
73 13 20 62 10 69 221
74 18 31 70 5 90 154
75 24 21 48 8 238 159
76 27 23 68 9 61 84
77 17 6 67 3 36 228
78 48 34 20 2 228 255
79 3 48 49 7 61 110
80 29 36 39 4 88 102
81 49 32 44 4 194 195
82 5 3 50 7 157 64
83 35 27 61 9 108 112
84 45 15 41 4 111 248
85 40 31 9 2 112 163
86 50 6 26 5 104 221
87 28 35 65 6 90 60
88 46 17 24 1 105 244
89 12 47 62 8 88 95
90 19 2 54 7 209 62
91 39 50 65 5 191 228
92 38 27 67 3 135 155
93 11 7 30 5 150 268
94 9 23 57 4 63 206
95 25 29 67 9 129 50
96 14 12 19 1 201 202
97 8 47 24 3 218 177
98 16 37 30 3 156 214
99 47 50 53 4 209 68
100 3 33 61 7 133 48
101 16 20 65 7 64 133
102 5 13 64 1 192 225
103 15 14 58 10 139 84
104 46 15 39 4 100 200
105 35 45 47 1 82 251
106 14 5 42 6 188 240
107 15 39 48 5 201 157
108 48 17 55 2 103 99
109 8 43 38 7 266 243
110 35 41 79 4 216 207
111 37 30 44 5 210 172
112 43 30 72 14 110 190
113 7 6 35 1 135 268
114 7 26 50 7 61 128
115 46 29 28 4 219 264
116 32 13 66 3 232 234
117 44 1 74 11 31 121
118 21 43 66 2 145 90
119 38 14 53 5 160 208
120 20 42 33 5 149 198
121 42 31 50 7 207 228
122 22 39 89 7 137 139
123 23 18 32 2 235 256
124 37 29 49 3 201 252
125 37 4 47 7 113 99
126 21 47 55 8 232 60
127 27 12 20 2 166 252
128 44 15 72 9 46 180
129 31 35 69 10 43 140
130 19 43 52 6 216 131
131 6 28 58 11 125 215
132 21 19 57 3 169 194
133 28 26 47 7 254 142
134 48 29 29 4 89 84
135 3 45 42 5 123 205
136 5 25 74 2 58 188
137 16 30 46 7 149 186
138 10 22 62 7 153 128
139 39 45 49 3 102 169
140 21 28 56 7 140 117
141 14 11 50 9 120 136
142 29 12 35 1 88 217
143 50 13 66 4 199 236
144 13 3 73 3 62 51
145 25 31 85 16 210 127
146 20 47 24 3 186 235
147 5 26 49 8 117 152
148 38 19 56 10 53 51
149 45 16 45 6 217 147
150 26 22 60 11 183 59
151 28 1 20 2 194 275
152 44 11 66 5 89 118
153 31 20 79 9 53 218
154 2 16 64 13 63 183
155 24 8 35 2 206 244
156 36 16 51 10 178 171
157 34 29 53 7 236 95
158 32 15 37 5 263 120
159 7 29 29 3 123 165
160 32 24 18 4 191 250
161 50 25 67 10 153 38
162 45 10 56 5 215 49
163 14 25 66 5 135 217
164 25 45 59 4 206 105
165 26 37 36 6 156 258
166 49 5 27 1 83 118
167 41 34 56 9 66 212
168 11 36 48 3 60 171
169 8 44 26 1 149 278
170 31 12 41 2 248 172
171 11 34 42 6 106 175
172 50 37 68 5 87 120
173 17 46 45 7 110 146
174 8 15 55 9 122 150
175 8 2 47 8 215 128
176 1 45 42 8 193 111
177 27 16 36 7 194 73
178 45 34 9 1 138 295
179 29 34 58 8 111 66
180 33 32 22 4 243 257
181 8 31 47 1 175 244
182 4 38 46 8 202 68
183 11 21 47 7 199 168
184 48 36 41 7 100 250
185 42 44 34 1 187 244
186 10 42 24 3 273 158
187 3 8 49 7 232 215
188 14 32 12 3 140 99
189 43 14 33 5 263 106
190 11 2 36 2 169 116
191 15 6 36 1 137 96
192 46 42 58 3 84 94
193 35 19 53 6 235 231
194 41 38 63 10 90 58
195 22 8 46 8 209 220
196 40 36 50 1 70 137
197 31 40 17 1 170 285
198 17 3 42 5 255 77
199 14 9 47 9 136 175
200 9 15 51 2 239 180
