*Parameters
ProblemName RBWQN50A200C100W2MM_S1287
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 200
num_commodities 100
seed_num 1287
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
58 4 48 25 2 247 239
59 11 41 50 9 177 197
60 42 11 60 7 110 138
61 14 18 38 7 201 204
62 10 14 32 4 133 97
63 22 14 29 4 242 94
64 9 1 34 4 257 254
65 24 4 58 11 59 186
66 20 1 70 6 165 115
67 39 48 65 9 130 127
68 29 1 46 7 193 175
69 13 16 56 4 123 66
70 43 20 27 3 83 262
71 37 24 39 5 88 67
72 3 13 68 9 210 59
73 15 13 14 3 259 237
74 2 43 17 2 153 192
75 12 1 61 3 70 106
76 46 11 31 3 188 225
77 49 24 65 12 230 126
78 45 37 18 1 93 144
79 35 41 34 4 168 265
80 34 46 48 5 194 174
81 28 11 32 7 137 213
82 47 46 87 12 121 21
83 7 14 44 2 175 111
84 33 9 77 6 93 61
85 25 4 53 2 102 109
86 6 33 59 8 91 110
87 38 40 34 3 211 268
88 23 15 63 5 156 62
89 19 4 27 3 196 263
90 26 45 13 3 195 134
91 44 18 82 9 59 140
92 5 16 50 6 149 173
93 8 7 42 2 94 75
94 31 42 61 10 227 109
95 27 3 43 1 68 135
96 21 22 21 3 109 173
97 32 28 42 4 89 158
98 36 12 60 6 165 101
99 10 15 56 7 203 218
100 37 42 52 9 216 125
101 17 25 60 10 45 62
102 22 42 47 3 184 111
103 3 22 41 3 65 188
104 46 30 56 5 156 207
105 46 39 44 4 249 83
106 7 41 59 2 73 239
107 30 42 69 8 145 72
108 9 12 66 7 58 79
109 21 29 25 3 97 92
110 10 30 15 1 171 187
111 32 18 31 4 176 111
112 22 3 21 1 240 96
113 11 46 23 2 226 137
114 50 27 75 10 169 141
115 35 20 54 5 125 216
116 38 6 35 3 134 226
117 15 12 30 5 242 263
118 15 3 76 11 201 138
119 37 2 49 8 64 194
120 17 20 46 7 217 226
121 23 14 37 6 267 213
122 44 35 32 1 141 181
123 36 16 40 5 92 149
124 36 44 61 3 111 133
125 21 38 49 3 105 111
126 44 9 49 9 133 102
127 41 47 59 9 122 106
128 18 3 46 9 166 171
129 46 22 66 12 131 205
130 19 7 85 2 65 62
131 14 22 28 5 233 101
132 18 28 29 4 168 206
133 1 31 42 6 130 198
134 4 35 25 2 121 249
135 30 13 74 12 60 137
136 19 9 58 2 159 224
137 36 41 27 3 97 149
138 33 40 35 7 233 137
139 34 47 32 3 180 163
140 22 13 62 8 238 135
141 6 38 40 2 209 66
142 30 6 46 1 112 172
143 18 44 49 9 200 84
144 7 37 28 5 259 145
145 22 33 34 4 211 226
146 48 38 83 9 188 118
147 11 47 86 2 28 79
148 13 43 61 12 119 132
149 47 40 38 4 94 75
150 20 23 27 5 178 104
151 26 44 26 4 147 151
152 4 10 20 4 208 127
153 5 50 73 1 202 101
154 33 7 73 2 70 96
155 25 2 55 7 187 121
156 30 31 40 4 105 222
157 19 2 51 4 223 59
158 41 6 22 4 219 205
159 11 15 23 2 260 208
160 46 43 56 11 80 47
161 19 5 36 2 98 257
162 15 29 59 6 83 62
163 49 36 78 1 187 31
164 12 39 44 3 236 148
165 38 45 56 7 154 238
166 49 6 36 7 72 183
167 9 34 32 3 244 172
168 36 13 56 9 79 212
169 37 19 60 5 43 158
170 42 20 58 2 205 112
171 28 14 62 11 128 153
172 33 28 39 5 94 121
173 44 29 65 12 124 233
174 13 12 61 5 131 112
175 35 50 62 3 175 140
176 35 1 80 9 124 140
177 29 39 33 4 171 217
178 18 1 70 11 196 205
179 17 42 50 3 94 192
180 44 43 56 5 245 90
181 29 30 28 4 179 159
182 41 33 40 7 98 183
183 12 20 50 5 161 225
184 18 25 33 3 207 247
185 39 10 73 5 82 137
186 8 37 45 2 143 248
187 24 50 70 5 125 93
188 36 20 29 4 204 128
189 4 44 40 4 205 260
190 6 22 70 10 155 60
191 45 27 57 4 201 230
192 15 4 72 6 141 222
193 21 4 54 5 79 169
194 40 20 24 1 268 115
195 7 12 30 4 244 166
196 23 30 39 3 75 231
197 33 27 26 3 149 119
198 25 8 41 3 123 249
199 16 11 60 7 203 128
200 43 6 59 9 43 74
