*Parameters
ProblemName RBWQN50A150C150W2MM_S5958
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 150
num_commodities 150
seed_num 5958
arc_span 1
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
67 6 50 1.000 832 1023 22
68 3 24 1.000 1184 1375 24
69 1 24 1.000 1100 1273 17
70 36 37 1.000 1149 955 18
71 48 36 1.000 1198 885 20
72 24 4 1.000 994 781 15
73 5 8 1.000 982 1041 15
74 13 8 1.000 1240 934 17
75 24 40 1.000 990 617 19
76 36 21 1.000 1003 855 19
77 28 17 1.000 866 1180 20
78 7 35 1.000 1174 849 21
79 5 6 1.000 1115 723 23
80 29 48 1.000 1240 768 16
81 43 2 1.000 710 914 19
82 23 27 1.000 999 984 23
83 43 35 1.000 1072 815 17
84 6 20 1.000 617 807 20
85 44 38 1.000 1201 1130 25
86 40 12 1.000 1214 887 17
87 1 32 1.000 963 936 19
88 22 38 1.000 802 811 20
89 40 33 1.000 1114 1150 19
90 17 2 1.000 1298 886 24
91 3 45 1.000 1228 949 25
92 10 48 1.000 1311 1198 21
93 6 38 1.000 824 825 19
94 2 21 1.000 1526 1209 24
95 21 25 1.000 780 951 16
96 3 18 1.000 1036 880 22
97 46 29 1.000 1245 1125 20
98 27 4 1.000 1041 784 18
99 23 50 1.000 856 1211 24
100 21 40 1.000 900 932 24
101 11 9 1.000 983 1062 24
102 25 34 1.000 1075 1140 17
103 36 43 1.000 845 836 17
104 36 42 1.000 658 1238 25
105 27 42 1.000 1214 1298 24
106 19 35 1.000 809 911 21
107 42 36 1.000 855 907 22
108 8 10 1.000 966 906 20
109 31 9 1.000 1021 814 22
110 16 10 1.000 970 865 22
111 33 10 1.000 765 706 20
112 11 41 1.000 1145 1155 24
113 47 44 1.000 1241 980 22
114 32 44 1.000 864 1032 16
115 17 45 1.000 1353 1038 21
116 15 11 1.000 930 1209 22
117 36 44 1.000 774 1141 19
118 30 18 1.000 978 802 23
119 31 1 1.000 866 863 22
120 12 10 1.000 872 676 20
121 9 30 1.000 757 866 19
122 38 41 1.000 959 1087 19
123 17 22 1.000 1023 1137 18
124 19 33 1.000 803 994 15
125 38 24 1.000 1160 1157 21
126 4 48 1.000 1284 1019 17
127 38 6 1.000 1024 734 21
128 4 44 1.000 957 1334 21
129 50 18 1.000 932 915 25
130 16 46 1.000 1037 1213 24
131 13 38 1.000 1002 652 20
132 29 23 1.000 1042 926 25
133 35 47 1.000 945 949 21
134 30 35 1.000 834 754 15
135 28 25 1.000 753 1046 20
136 36 18 1.000 907 732 19
137 22 23 1.000 880 846 19
138 47 30 1.000 834 1022 18
139 35 44 1.000 875 906 15
140 35 23 1.000 934 767 16
141 50 8 1.000 827 1416 25
142 48 1 1.000 951 973 18
143 27 2 1.000 827 971 20
144 37 8 1.000 1017 1065 22
145 30 46 1.000 1094 985 25
146 8 2 1.000 887 1058 23
147 11 27 1.000 1174 905 25
148 36 32 1.000 956 1018 25
149 48 41 1.000 1060 1381 24
150 23 31 1.000 1059 1105 21
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 14 20 32 1 152 100
2 14 6 46 4 243 67
3 6 38 48 3 69 96
4 6 47 36 2 258 155
5 6 12 67 6 112 88
6 12 23 53 3 79 218
7 23 11 68 9 71 197
8 14 35 61 6 215 73
9 23 48 55 6 221 73
10 20 21 68 2 219 85
11 23 36 22 1 239 185
12 47 39 45 7 209 88
13 36 9 49 3 193 134
14 9 26 47 2 203 242
15 9 43 68 3 96 71
16 43 33 37 3 165 95
17 6 22 37 4 98 185
18 35 30 36 7 149 117
19 33 45 46 4 110 66
20 30 16 55 10 200 68
21 20 3 47 9 175 107
22 45 40 19 4 143 167
23 38 19 27 3 241 135
24 19 7 57 6 223 125
25 3 18 66 7 93 160
26 20 29 30 3 211 140
27 12 5 25 2 124 225
28 23 49 46 2 207 188
29 43 50 26 5 173 279
30 21 4 43 1 177 92
31 5 10 46 4 198 71
32 29 37 26 5 229 227
33 30 1 55 6 154 49
34 11 17 58 4 106 228
35 29 25 67 12 92 194
36 49 34 55 2 74 120
37 36 8 35 7 130 264
38 16 15 84 11 127 41
39 14 13 31 5 170 83
40 45 46 43 8 213 246
41 38 27 47 8 148 226
42 5 44 63 12 97 106
43 5 41 64 7 155 225
44 37 42 26 3 109 231
45 35 28 66 7 119 232
46 19 32 60 6 143 74
47 37 31 65 8 47 131
48 31 24 84 16 125 173
49 40 2 54 4 57 226
50 20 14 50 8 164 151
51 6 20 53 2 212 178
52 38 14 47 3 234 183
53 47 6 16 2 230 245
54 12 38 23 2 116 96
55 23 20 60 5 89 214
56 11 38 50 1 186 68
57 35 20 53 10 99 230
58 48 38 29 5 230 266
59 21 38 34 6 217 259
60 36 23 51 6 109 105
61 39 36 41 7 245 204
62 9 36 48 4 165 65
63 26 14 65 4 223 129
64 43 35 43 8 99 160
65 33 47 60 9 213 106
66 22 43 65 2 97 53
67 30 38 69 4 101 203
68 45 12 41 5 158 82
69 16 30 39 5 70 252
70 3 22 25 3 174 144
71 40 43 59 2 236 176
72 19 30 61 2 56 203
73 7 26 63 10 42 83
74 18 40 72 11 173 122
75 29 30 55 3 113 117
76 5 47 44 7 234 159
77 49 43 33 7 136 182
78 50 30 35 5 86 110
79 4 29 34 1 165 179
80 10 19 39 1 186 248
81 37 48 60 2 131 213
82 1 5 32 2 162 168
83 17 4 82 10 172 197
84 25 1 21 2 288 233
85 34 1 57 6 88 147
86 8 36 16 2 191 124
87 15 38 48 8 190 197
88 13 37 54 9 185 245
89 46 17 89 13 28 157
90 27 10 54 10 65 175
91 44 4 51 2 230 58
92 41 5 53 9 186 186
93 42 5 55 7 60 238
94 28 12 57 4 176 171
95 32 6 56 9 203 164
96 31 21 64 2 142 58
97 24 17 77 13 32 70
98 2 18 32 5 232 177
99 28 19 56 1 143 77
100 36 34 62 9 87 158
101 33 27 24 3 143 219
102 45 23 43 9 93 141
103 31 16 20 2 241 111
104 24 13 61 8 181 130
105 27 46 20 4 172 186
106 14 49 51 1 159 160
107 29 23 26 1 113 248
108 35 46 32 3 260 231
109 15 40 50 6 137 241
110 20 40 62 7 139 47
111 48 43 12 2 299 250
112 5 43 52 6 101 131
113 24 7 57 8 45 76
114 41 43 56 11 183 106
115 43 42 26 3 179 193
116 1 20 27 4 93 239
117 46 10 79 8 195 114
118 41 36 93 14 98 6
119 5 25 57 7 113 88
120 15 10 43 3 120 170
121 42 14 63 4 128 112
122 38 25 60 6 236 44
123 11 2 51 9 190 138
124 24 41 64 9 217 108
125 41 1 39 8 183 171
126 32 44 43 3 222 230
127 3 39 35 3 256 109
128 50 4 54 3 191 234
129 27 42 58 6 49 144
130 42 22 50 7 91 229
131 33 30 36 1 266 122
132 37 32 59 3 156 185
133 18 10 69 3 153 48
134 25 7 75 4 123 215
135 36 10 62 10 118 214
136 21 28 46 8 93 79
137 38 9 62 6 115 102
138 37 17 20 2 93 278
139 3 7 87 9 191 118
140 22 32 42 7 205 195
141 32 49 52 6 102 80
142 43 39 62 12 212 134
143 45 14 58 3 102 198
144 3 11 48 8 146 193
145 23 2 54 4 124 153
146 17 31 64 6 227 112
147 35 18 93 10 121 53
148 8 26 73 14 218 213
149 50 43 32 6 270 138
150 13 14 45 1 202 89
