*Parameters
ProblemName RBWQN40A160C120W2MM_S3861
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 40
num_arcs 160
num_commodities 120
seed_num 3861
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
81 36 13 1.000 823 887 16
82 26 13 1.000 570 751 16
83 9 22 1.000 702 768 21
84 27 33 1.000 648 714 19
85 36 23 1.000 920 968 21
86 34 18 1.000 618 1015 16
87 31 35 1.000 766 553 15
88 38 27 1.000 705 581 23
89 27 31 1.000 684 617 22
90 33 29 1.000 726 447 24
91 8 28 1.000 715 692 20
92 5 1 1.000 642 856 15
93 19 40 1.000 655 717 19
94 22 4 1.000 951 1082 24
95 31 33 1.000 744 561 21
96 23 22 1.000 586 830 18
97 23 35 1.000 550 821 20
98 27 2 1.000 665 628 16
99 29 19 1.000 659 507 22
100 24 9 1.000 765 477 18
101 37 13 1.000 721 1001 21
102 15 5 1.000 510 560 24
103 36 6 1.000 929 737 15
104 22 31 1.000 746 607 22
105 17 23 1.000 823 892 21
106 24 36 1.000 627 657 20
107 32 10 1.000 794 487 20
108 27 37 1.000 688 606 20
109 16 34 1.000 663 869 15
110 24 2 1.000 557 776 23
111 26 1 1.000 749 700 19
112 3 28 1.000 632 846 15
113 34 27 1.000 772 927 18
114 29 16 1.000 863 487 22
115 27 4 1.000 793 958 19
116 14 33 1.000 698 740 24
117 6 21 1.000 787 466 18
118 13 28 1.000 809 642 25
119 38 3 1.000 688 489 19
120 40 1 1.000 769 703 15
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 38 19 9 1 198 258
2 19 21 35 5 250 113
3 38 33 42 8 171 250
4 38 25 25 3 120 249
5 33 28 60 4 113 68
6 25 40 53 4 102 76
7 38 10 35 5 144 133
8 21 14 49 4 225 170
9 33 8 41 8 179 181
10 21 39 43 1 124 201
11 38 2 48 6 215 64
12 40 16 15 1 238 253
13 40 18 61 3 46 158
14 21 32 69 6 125 76
15 25 1 57 5 87 193
16 33 4 41 1 231 247
17 14 5 65 11 159 48
18 25 35 72 7 131 160
19 35 11 65 4 116 126
20 10 27 54 6 54 238
21 8 23 56 4 117 116
22 2 34 40 5 115 235
23 38 24 54 2 46 89
24 4 6 50 8 233 100
25 23 22 67 4 42 171
26 25 9 87 8 147 164
27 11 37 25 2 193 140
28 8 15 64 11 35 163
29 14 26 79 14 174 136
30 33 30 57 5 79 107
31 39 13 63 5 58 59
32 39 12 75 7 125 200
33 8 7 63 4 206 220
34 15 31 58 2 135 166
35 23 3 56 4 185 90
36 3 29 52 5 193 92
37 37 36 5 1 221 188
38 15 20 21 4 145 106
39 3 17 39 2 213 137
40 19 38 38 4 232 228
41 21 38 61 10 75 67
42 33 38 40 8 206 99
43 25 19 53 9 98 67
44 28 19 36 2 232 223
45 40 25 57 1 67 232
46 10 33 52 4 158 76
47 14 10 72 4 100 194
48 8 19 57 11 158 160
49 39 25 61 10 224 204
50 2 8 49 9 164 61
51 16 33 39 5 126 144
52 18 33 42 4 239 253
53 32 40 28 4 88 249
54 1 16 73 9 128 107
55 4 33 37 5 216 222
56 5 21 19 3 181 167
57 35 18 47 9 239 172
58 11 38 64 11 156 118
59 27 25 49 7 182 241
60 23 14 65 6 51 67
61 34 5 20 3 136 271
62 24 2 14 3 243 266
63 6 10 59 6 78 211
64 22 25 62 10 201 90
65 9 11 83 15 128 171
66 37 6 42 4 143 162
67 15 19 69 12 71 31
68 26 15 57 8 122 106
69 30 8 33 2 212 157
70 13 5 45 8 138 131
71 12 34 41 3 60 254
72 7 30 80 5 194 185
73 31 7 80 15 159 55
74 3 6 59 2 180 188
75 29 3 37 3 114 98
76 36 24 17 2 185 256
77 20 5 19 3 163 194
78 17 3 80 11 94 185
79 28 40 54 6 44 100
80 5 6 48 5 193 185
81 24 14 24 1 241 161
82 13 26 44 8 206 94
83 19 36 39 3 238 86
84 8 35 46 9 190 68
85 15 39 41 7 92 97
86 24 21 44 3 167 78
87 29 14 62 3 147 63
88 18 5 54 3 163 58
89 32 18 60 5 138 72
90 10 26 43 6 249 74
91 23 24 59 7 137 229
92 33 9 12 2 221 123
93 31 14 72 2 139 34
94 14 29 59 7 208 153
95 39 22 49 6 62 187
96 3 14 77 4 50 61
97 31 36 75 10 65 172
98 7 37 41 7 121 88
99 29 8 38 3 121 75
100 4 15 59 1 75 116
101 16 30 81 15 131 210
102 22 37 29 2 97 100
103 1 25 74 12 89 207
104 23 36 29 2 167 142
105 8 20 51 7 217 79
106 1 19 70 5 30 112
107 13 21 83 10 10 19
108 6 12 46 7 230 123
109 30 12 51 2 139 97
110 15 18 63 2 189 179
111 31 20 42 7 102 84
112 20 27 65 8 35 86
113 11 29 47 6 136 126
114 24 31 51 4 53 199
115 35 2 50 9 78 109
116 11 6 68 6 36 172
117 27 29 73 12 86 23
118 9 13 43 1 191 138
119 35 27 34 2 159 92
120 36 7 43 2 242 157
121 9 5 50 9 138 246
122 39 6 60 3 175 86
123 15 32 73 10 204 92
124 26 2 56 1 49 201
125 5 37 70 7 114 203
126 6 29 43 4 72 211
127 5 25 66 8 217 47
128 6 11 64 1 164 62
129 9 12 21 3 227 234
130 24 22 42 1 71 176
131 18 32 51 4 205 223
132 4 8 52 3 190 46
133 29 11 59 12 54 227
134 5 16 69 13 179 97
135 32 12 23 3 229 229
136 3 26 48 9 147 164
137 2 33 36 2 194 236
138 8 3 24 5 165 238
139 32 31 89 6 96 38
140 4 21 52 1 205 53
141 5 17 82 4 29 32
142 39 15 78 12 80 73
143 1 31 42 5 136 143
144 13 31 59 9 207 215
145 40 3 39 3 131 178
146 30 14 70 6 120 46
147 2 25 63 3 43 95
148 22 4 43 8 237 220
149 15 9 41 3 63 231
150 12 38 31 3 201 152
151 26 31 37 7 231 133
152 30 23 56 7 133 231
153 31 15 73 8 163 144
154 8 14 35 5 136 199
155 21 26 75 13 61 47
156 10 40 58 2 71 118
157 40 15 44 1 157 163
158 20 3 33 3 129 95
159 31 34 63 8 56 188
160 6 5 73 7 56 171
