*Parameters
ProblemName RBWQN60A240C180W2MM_S2751
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 60
num_arcs 240
num_commodities 180
seed_num 2751
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
102 41 60 1.000 923 877 20
103 4 19 1.000 654 805 22
104 57 22 1.000 947 629 25
105 1 55 1.000 603 842 18
106 53 16 1.000 915 885 16
107 53 57 1.000 754 816 15
108 56 39 1.000 639 866 20
109 22 30 1.000 632 921 19
110 6 28 1.000 769 822 16
111 59 53 1.000 714 1002 19
112 60 5 1.000 1058 952 16
113 30 35 1.000 908 821 23
114 40 34 1.000 750 883 19
115 24 27 1.000 614 920 16
116 18 59 1.000 661 783 23
117 18 37 1.000 1003 915 23
118 26 27 1.000 793 825 25
119 53 23 1.000 693 1056 23
120 42 47 1.000 868 779 19
121 30 41 1.000 1119 773 23
122 29 55 1.000 670 759 20
123 13 2 1.000 612 795 15
124 25 9 1.000 667 1189 25
125 2 7 1.000 1084 1079 22
126 40 60 1.000 802 826 19
127 8 7 1.000 1055 710 19
128 59 4 1.000 825 936 21
129 8 38 1.000 442 1078 21
130 20 8 1.000 735 906 22
131 16 12 1.000 631 745 18
132 13 9 1.000 761 839 22
133 5 50 1.000 905 655 18
134 19 23 1.000 723 870 23
135 54 20 1.000 682 1028 17
136 9 16 1.000 1306 1005 20
137 47 40 1.000 751 884 23
138 35 9 1.000 913 747 25
139 16 15 1.000 599 677 17
140 12 18 1.000 734 1047 22
141 38 19 1.000 925 639 21
142 41 16 1.000 728 1049 21
143 32 7 1.000 1215 971 20
144 11 4 1.000 788 858 24
145 16 4 1.000 741 675 19
146 51 5 1.000 1265 1048 24
147 50 25 1.000 646 709 16
148 14 24 1.000 628 860 17
149 19 16 1.000 758 804 24
150 19 49 1.000 809 1038 21
151 7 52 1.000 701 743 24
152 46 30 1.000 832 652 20
153 54 3 1.000 855 1066 16
154 4 51 1.000 798 623 21
155 6 38 1.000 798 844 25
156 47 38 1.000 890 902 25
157 29 27 1.000 720 844 21
158 10 40 1.000 1146 626 18
159 56 42 1.000 823 880 15
160 54 26 1.000 752 1013 21
161 38 6 1.000 1222 897 18
162 11 47 1.000 867 717 15
163 52 14 1.000 794 1277 16
164 18 58 1.000 836 800 25
165 41 29 1.000 838 806 25
166 11 51 1.000 563 777 16
167 39 2 1.000 932 506 22
168 48 7 1.000 1067 871 19
169 44 41 1.000 863 788 18
170 44 43 1.000 662 783 16
171 10 1 1.000 1118 622 17
172 32 44 1.000 677 985 19
173 57 25 1.000 862 706 25
174 13 7 1.000 887 919 17
175 2 26 1.000 899 1017 21
176 42 60 1.000 687 993 21
177 26 58 1.000 798 944 17
178 39 49 1.000 992 893 15
179 24 21 1.000 593 947 21
180 12 21 1.000 608 907 16
*Arcs: Index fromNode toNode fixedCost variableCost Weight(s)
1 46 27 38 1 196 83
2 46 11 63 3 235 68
3 27 8 22 4 279 121
4 8 21 68 3 124 44
5 8 2 7 1 151 223
6 46 55 38 6 157 263
7 55 17 57 9 53 208
8 21 10 41 4 212 68
9 8 48 42 8 206 124
10 8 45 61 3 190 110
11 48 41 53 3 98 154
12 27 22 57 7 199 107
13 11 36 57 1 85 118
14 21 29 50 3 183 88
15 29 25 50 4 106 54
16 36 53 80 6 156 155
17 27 5 24 2 234 102
18 8 19 32 6 73 93
19 19 35 72 8 105 103
20 35 56 67 6 86 124
21 36 18 34 5 139 103
22 27 28 37 7 157 71
23 45 38 38 2 106 247
24 41 15 46 8 103 144
25 5 16 22 1 128 120
26 46 59 71 7 39 180
27 55 50 46 3 91 190
28 45 42 66 2 138 97
29 28 44 49 4 128 106
30 15 43 51 4 101 147
31 11 52 11 2 198 249
32 17 57 23 2 108 205
33 36 4 25 4 205 232
34 11 54 58 7 236 99
35 27 51 61 12 195 156
36 36 40 87 3 104 133
37 44 37 52 7 124 190
38 42 14 28 3 221 91
39 48 13 27 4 196 236
40 40 20 61 3 132 49
41 20 6 21 4 228 94
42 57 47 60 7 176 177
43 37 32 59 10 123 203
44 5 12 23 4 98 106
45 6 24 41 2 86 242
46 47 7 24 3 235 93
47 17 39 52 2 241 89
48 45 49 51 5 243 164
49 20 23 58 1 82 127
50 28 1 49 6 116 116
51 1 33 60 12 48 173
52 10 26 48 9 168 158
53 56 3 22 3 276 233
54 4 30 17 3 123 120
55 57 34 43 2 195 206
56 14 9 47 5 80 199
57 56 31 76 9 192 191
58 49 60 58 6 122 91
59 33 58 61 10 110 172
60 27 46 30 3 269 190
61 11 46 40 2 176 177
62 8 27 57 3 166 173
63 21 27 19 2 262 111
64 2 11 53 5 207 120
65 55 2 76 10 97 163
66 17 11 20 2 95 94
67 10 21 6 1 274 101
68 48 46 38 7 73 137
69 45 27 44 6 147 202
70 41 48 42 8 82 233
71 22 41 53 9 243 119
72 36 17 26 3 224 109
73 29 45 23 1 264 266
74 25 55 51 6 237 110
75 53 55 73 12 33 101
76 5 10 47 8 80 214
77 19 11 72 6 54 188
78 35 25 43 5 121 244
79 56 5 77 14 56 181
80 18 21 60 6 66 148
81 28 35 50 1 104 241
82 38 29 57 8 174 205
83 15 21 41 3 69 182
84 16 17 43 7 127 114
85 59 22 34 2 219 210
86 50 17 19 3 126 267
87 42 27 32 4 243 124
88 44 27 32 1 125 227
89 43 25 41 4 253 105
90 52 22 4 1 278 242
91 57 50 31 6 242 215
92 4 57 83 11 172 73
93 54 46 29 5 99 195
94 51 52 61 1 76 148
95 40 45 53 4 63 196
96 37 42 39 3 168 103
97 14 45 43 4 168 184
98 13 18 51 8 80 108
99 20 46 31 2 236 170
100 6 8 47 5 196 186
101 47 52 14 1 276 234
102 32 40 64 1 80 214
103 12 2 38 2 216 159
104 24 22 25 3 182 261
105 7 45 66 5 81 157
106 39 19 51 10 232 64
107 49 56 62 10 224 199
108 23 24 55 10 164 182
109 1 54 77 13 100 97
110 33 16 60 4 56 236
111 26 51 84 5 175 30
112 3 53 65 10 161 207
113 30 32 56 4 244 141
114 34 42 30 6 215 177
115 9 56 60 10 225 240
116 31 11 68 5 162 179
117 60 12 54 2 143 90
118 58 15 55 4 107 168
119 25 2 39 4 139 140
120 4 22 54 7 54 167
121 29 15 47 3 244 163
122 50 58 27 4 214 186
123 35 9 59 6 60 163
124 44 15 37 2 110 135
125 37 47 44 2 255 77
126 39 4 68 3 161 121
127 16 54 48 7 172 77
128 36 55 59 1 167 235
129 45 1 25 2 261 226
130 28 21 26 1 110 125
131 13 60 62 12 234 157
132 59 19 57 9 171 195
133 45 32 34 6 97 193
134 1 19 57 3 80 141
135 18 30 52 2 160 57
136 40 33 44 3 192 61
137 11 30 40 7 230 167
138 12 1 56 1 184 209
139 23 51 40 4 174 261
140 16 34 30 3 144 211
141 19 60 51 7 137 158
142 19 57 69 11 151 114
143 38 6 63 12 173 75
144 44 38 43 1 142 204
145 20 39 48 4 208 245
146 34 45 57 5 72 162
147 55 51 49 1 65 103
148 21 12 27 5 174 166
149 1 27 51 3 112 182
150 22 35 41 6 94 202
151 36 24 64 8 171 216
152 14 13 54 7 104 162
153 7 28 53 2 79 140
154 30 51 58 2 144 161
155 5 40 47 6 207 61
156 18 46 45 9 238 145
157 36 30 33 7 184 130
158 32 7 31 3 255 213
159 17 36 50 1 125 189
160 29 12 19 2 170 242
161 30 40 60 6 193 109
162 50 14 74 4 49 49
163 22 54 61 10 78 144
164 24 52 25 1 271 251
165 58 9 23 3 104 232
166 24 15 48 10 75 181
167 19 25 39 5 99 71
168 48 51 25 3 93 193
169 4 1 33 4 208 92
170 46 39 55 7 182 169
171 57 15 51 10 70 250
172 12 33 25 4 218 112
173 35 8 37 3 213 134
174 35 1 19 2 210 277
175 58 41 34 6 131 237
176 52 53 23 2 145 250
177 4 23 52 9 168 71
178 54 33 28 3 96 200
179 38 51 80 9 205 83
180 29 53 26 3 180 187
181 47 50 21 2 170 179
182 30 2 12 1 237 262
183 54 59 90 11 74 99
184 2 32 61 4 42 198
185 29 11 42 2 178 202
186 24 53 52 7 177 198
187 23 42 53 2 147 72
188 19 24 75 11 48 152
189 34 41 49 7 160 153
190 50 13 38 7 172 236
191 22 9 59 11 158 228
192 12 30 33 6 177 248
193 14 15 68 3 226 170
194 34 36 87 10 150 199
195 35 43 70 3 203 94
196 48 40 25 2 84 278
197 13 34 25 1 176 177
198 58 11 21 3 122 219
199 42 44 45 8 162 119
200 7 18 66 3 75 79
201 26 36 31 6 206 188
202 39 44 50 2 160 162
203 38 24 63 7 170 112
204 39 43 23 3 251 97
205 42 1 40 5 141 168
206 7 26 32 2 187 89
207 31 20 32 2 210 204
208 18 39 62 12 47 63
209 16 39 39 2 118 100
210 15 57 61 5 62 111
211 25 12 30 5 156 168
212 26 40 100 15 168 53
213 6 50 59 10 153 144
214 53 2 25 5 247 176
215 20 21 23 4 158 248
216 49 8 15 2 227 225
217 37 3 42 6 63 151
218 29 38 38 6 151 180
219 21 22 24 3 173 210
220 6 36 63 10 64 201
221 32 55 46 6 127 226
222 19 15 43 1 215 212
223 58 47 32 4 194 123
224 6 9 42 4 64 119
225 30 17 24 4 128 279
226 34 8 23 2 167 161
227 35 17 23 1 120 246
228 15 39 60 5 48 57
229 31 54 50 7 232 74
230 9 16 9 1 230 209
231 8 22 30 4 127 216
232 1 12 67 5 232 134
233 31 4 47 7 234 209
234 43 29 32 2 118 154
235 57 10 29 4 131 113
236 16 26 32 2 80 139
237 17 56 52 8 192 196
238 20 12 16 2 214 210
239 14 34 46 4 225 165
240 24 56 50 10 199 113
