*Parameters
ProblemName RBWQN50A250C150W2MM_S5249
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 50
num_arcs 250
num_commodities 150
seed_num 5249
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
161 12 32 20 2 238 102
162 25 10 51 8 62 127
163 7 29 53 8 80 180
164 37 1 37 7 216 154
165 30 36 34 2 222 178
166 12 26 56 2 161 191
167 21 49 47 7 50 185
168 13 22 48 3 208 223
169 21 1 58 5 158 215
170 10 9 57 5 234 124
171 20 43 59 4 65 99
172 49 44 67 12 74 58
173 50 27 69 7 184 223
174 25 6 82 6 35 175
175 14 1 47 6 181 199
176 17 33 68 10 209 38
177 49 11 28 4 116 129
178 34 30 79 11 110 57
179 36 35 41 2 247 250
180 8 37 71 13 78 126
181 40 45 81 14 145 78
182 5 28 24 1 230 89
183 36 39 45 3 71 127
184 20 40 22 1 127 269
185 10 37 76 2 115 42
186 48 33 61 3 90 35
187 33 34 46 4 152 250
188 9 49 26 3 174 218
189 18 43 55 4 227 93
190 25 5 51 10 145 47
191 14 40 38 3 228 157
192 46 44 72 14 90 37
193 20 37 53 3 44 175
194 41 44 27 3 249 202
195 21 25 58 10 129 216
196 23 18 14 2 139 242
197 34 4 48 7 151 86
198 48 18 68 11 172 68
199 42 38 64 10 37 138
200 28 27 31 6 199 248
201 24 10 50 2 54 89
202 15 36 44 7 183 90
203 48 42 38 4 216 259
204 15 3 75 12 90 72
205 5 7 72 10 217 134
206 44 30 55 1 110 187
207 32 38 48 6 107 60
208 27 12 45 2 159 123
209 46 7 56 3 153 72
210 23 7 36 3 120 127
211 28 41 52 7 73 160
212 29 39 73 9 207 65
213 39 48 66 12 182 42
214 45 37 24 3 212 246
215 3 17 64 3 71 218
216 50 47 33 3 170 136
217 41 20 41 5 118 129
218 11 42 34 4 133 203
219 36 49 25 2 120 165
220 15 37 33 2 183 129
221 32 33 44 4 139 173
222 44 49 72 2 86 149
223 12 38 33 3 161 139
224 22 9 34 4 241 158
225 17 14 51 10 60 136
226 48 45 14 1 151 209
227 2 13 32 6 242 85
228 21 14 32 5 187 125
229 19 38 60 7 77 50
230 18 42 75 9 39 197
231 42 45 16 3 101 123
232 42 8 85 12 10 33
233 37 12 48 7 133 75
234 11 32 34 7 95 206
235 41 12 47 4 239 190
236 49 1 41 7 171 234
237 36 18 26 3 126 76
238 33 27 59 2 90 190
239 28 14 19 3 152 101
240 9 18 22 3 174 107
241 16 17 30 3 203 92
242 47 28 65 7 77 89
243 48 12 29 2 213 194
244 31 10 37 2 247 92
245 33 8 77 12 64 163
246 3 8 30 6 182 127
247 10 18 38 1 249 166
248 30 45 67 9 108 210
249 45 3 43 3 185 75
250 7 11 29 1 160 165
