*Parameters
ProblemName RBWQN80A320C240W2MM_S5469
netGenMethod 2
netConnMethod 1
comGenMethod 1
weightlimitGenMethod 0
num_weights 2
num_nodes 80
num_arcs 320
num_commodities 240
seed_num 5469
arc_span 2
num_comm_hop_lb 1
num_comm_hop_ub 1
q_lb 15.00
q_ub 25.00
rw_lb 0.00
rw_ub 1.00
demand_lb 1.00
demand_ub 1.00
variableCostAlpha 0.10
variableCostBeta 0.10000
rewire_ratio 0.10
euc_random_ratio 0.50
Fcost_random_ratio 0.50
cost_scale 100
weight_scale 200
*Commodities: Index fromNode toNode demand weightLimit(s) qthValue
246 55 11 29 5 194 86
247 49 22 43 2 110 166
248 9 62 74 7 29 187
249 13 6 63 8 85 112
250 1 70 68 11 51 211
251 21 25 56 2 182 142
252 19 73 35 5 191 248
253 42 13 54 3 182 239
254 14 74 70 7 105 61
255 67 63 39 2 103 221
256 71 22 32 3 265 74
257 20 75 50 6 179 118
258 56 2 34 3 229 123
259 80 28 56 8 218 201
260 79 52 38 1 151 130
261 41 67 26 3 170 158
262 45 13 48 10 142 108
263 39 68 18 2 254 104
264 61 7 29 2 255 224
265 2 4 31 4 193 116
266 36 15 25 2 244 211
267 2 41 64 6 37 84
268 51 18 58 4 203 79
269 40 6 13 3 238 155
270 78 75 86 7 188 160
271 63 4 31 4 103 265
272 40 14 46 3 67 154
273 60 64 62 8 145 195
274 20 1 65 8 195 46
275 57 44 64 3 149 224
276 18 54 44 2 249 104
277 78 3 63 2 131 192
278 68 32 45 9 252 216
279 7 50 57 2 191 162
280 40 55 37 1 71 248
281 6 77 33 1 91 248
282 30 53 67 1 210 45
283 5 20 53 6 208 61
284 64 21 59 9 144 130
285 31 65 29 4 220 128
286 7 29 28 5 224 92
287 13 35 57 11 154 130
288 36 51 57 11 94 163
289 23 60 67 8 220 146
290 53 16 63 4 224 157
291 12 35 75 2 176 58
292 31 3 18 2 92 280
293 30 35 54 9 110 48
294 2 62 32 7 113 193
295 69 47 54 4 215 193
296 26 54 80 5 50 191
297 43 5 51 2 145 202
298 53 10 27 3 134 149
299 41 25 35 7 123 181
300 18 8 68 13 105 146
301 68 46 65 4 52 226
302 22 56 70 9 89 115
303 80 26 36 5 147 115
304 55 78 47 5 183 90
305 76 49 32 4 211 259
306 14 2 53 10 58 242
307 2 65 60 4 218 54
308 3 32 31 4 76 113
309 67 78 37 7 84 207
310 76 39 52 2 76 247
311 16 69 37 2 236 244
312 21 34 33 2 193 219
313 37 38 19 2 157 256
314 73 80 63 7 63 59
315 19 59 36 5 247 85
316 79 25 78 3 204 155
317 65 43 70 4 42 215
318 65 48 32 4 271 270
319 17 31 17 2 165 195
320 5 59 62 8 128 207
